OMICS_ICL103_NS1_7hr_Protein_1_068,OMICS_ICL103_NS1_7hr_Protein_3_030,OMICS_ICL103_NS1_7hr_Protein_3_030.1,OMICS_ICL103_NS1_7hr_Protein_4_010,OMICS_ICL103_NS1_7hr_Protein_5_039,OMICS_ICL103_VN1203_7hr_Protein_1_055,OMICS_ICL103_VN1203_7hr_Protein_2_060,OMICS_ICL103_VN1203_7hr_Protein_4_004,OMICS_ICL103_VN1203_7hr_Protein_4_004.1,OMICS_ICL103_VN1203_7hr_Protein_5_075
ENO2,27.532508178440455,27.89704524333753,27.059147709214216,26.466356041387424,26.556939397780905,27.64757375513142,27.25029315581058,27.768411691536258,26.897543689224086,27.126458665709766
ENOPH1,21.19950597157946,21.357178491563573,21.551629722761675,21.23976507352171,21.860303092955835,21.64704803079129,21.412734773116597,22.003089506111003,21.303550781576444,21.87833743327922
HSP90B2P,26.436851031622027,26.210253526451332,26.374772039486654,26.183369397321368,26.362362886212964,26.139311067103684,26.663114358118683,26.292298400813298,25.908521879867692,26.681795346831542
HSP90B1,25.53975170799275,26.195282523947284,25.385309484753577,26.007929260862095,25.963820996854537,25.82876291412616,25.583094665742717,26.129988035664496,26.019875171324614,25.960005945436567
EPHA2,18.974582933113687,19.506131977943774,17.26278357446836,19.327649491430964,19.592775498915643,20.04241886353737,18.205661713189958,18.86265248238685,18.951357369060943,19.04024219224888
EPPK1,23.020026538768796,23.051375641377163,23.367050452766577,23.58186411429309,23.308037440112848,24.17625495845699,23.108520353490444,23.14405673800806,23.49296590379012,23.144808179077543
ERAP2,19.793479942212308,19.893961795954944,19.88593782973194,20.254609802316402,19.593649349736655,20.55232996907288,19.837225088755403,19.708562976221646,20.566759186731186,19.88599214553785
ERBB2,25.66380897663481,25.440860358042013,25.4198691114811,25.626373931895174,25.61506795836692,25.696072574549,25.859582336430105,25.779844931463177,25.580248700132053,25.676225298919235
ERBB4,25.902929886892426,25.779949605316013,26.037179631574357,25.993757908947924,25.809194656766085,25.300582973136166,25.964384556637135,25.41899613581922,25.80782493894631,25.697433042132484
ETF1,23.671619669010006,23.96393463397228,23.418577301138285,24.28874785954054,23.79930128312169,23.955677326240018,23.679939807762388,23.96915207692558,24.001054707248663,24.02176990128244
GSPT1,23.40237480283485,23.76854868108671,23.311544580642902,23.62599266088627,23.46240187260542,23.893416226081793,23.47375187166782,24.025056430128856,23.692007819504994,23.77370171383174
GSPT2,23.86051111559115,23.76854868108671,23.682029359690468,23.740750782993146,23.73678884756211,23.766250304842774,23.4639688408691,23.81910285758793,23.90930159601017,23.808445887479202
ERGIC1,22.32885998187031,22.45086600857079,22.502553285025627,23.261267157940466,22.828796078621515,22.612893569971366,22.55878645941588,23.30024582217804,22.90566453321564,22.734967442279967
ERH,21.906281269360868,21.47419583857831,21.742140050945512,21.616301299706965,21.78038149433576,21.39521934896636,21.607728726063634,22.396558838544035,21.580761804050745,22.08254029957876
ERLIN1,22.193883515922387,21.262900452520206,21.606260962550678,22.202699364474867,21.771938073003245,21.84471904011815,21.8407122219567,22.088490817215636,21.906477079219073,22.39174115397793
ERLIN2,22.116818467669336,21.61572867546881,21.572966148624023,21.899799952493034,21.745164342328874,22.10791263441999,22.303310829117656,22.161166610419784,21.77396680187244,22.39174115397793
ERO1A,22.169614915107573,22.544194322278507,22.529252473159914,22.54815175931938,22.683722667319355,22.670626742964366,22.096206558881065,22.93307456602711,22.56927762865171,22.26855731793986
ERP29,24.278859830517085,24.525091681392432,24.15514555385888,24.729673259412614,24.19146679317785,24.244449338295944,24.494801864832645,24.361034718788247,24.55270256107808,24.44698142620276
ERP44,21.012432895380194,21.34526426984062,20.422341873653032,21.760930936422312,20.68987457046274,22.080347549661525,20.910832198570805,21.16212299364298,21.49632382793709,21.26714169989284
EPS8L2,18.16972454386829,17.934028907594968,16.762941969037236,17.704171368071982,17.631489196662393,19.350801193255617,17.771792977883237,18.226244877992173,17.83496536707145,18.3336630183904
ESRP1,19.652307267975694,19.843906053631887,18.143745262114315,19.716283713030617,18.561412834652305,20.84019134229996,19.52158137708382,19.997240926629974,19.78724949764436,19.77899015175873
ESD,20.998815335959435,21.8070890967888,21.228415692593813,20.834274562023225,20.860651517672597,20.77007284666309,21.27854872810236,21.591128524221148,20.96895590372724,21.212191698126617
ESYT1,18.98870112584698,18.864107716855393,18.839921946235886,18.75215612148874,18.733097122342386,19.11973068811593,18.769292264788806,19.179093819909852,18.93965892172468,19.338598538895386
ETFA,22.354517532714056,22.16758870350979,21.75199240039136,21.859563583316017,22.50175006288095,22.16928308761392,22.299386896939126,22.340872921075935,21.903383231138285,22.374949639815625
ETFB,24.039275554336804,23.4781811813728,23.965251648522717,23.550986477325544,24.00650624557422,23.561590029148327,23.943164029387933,23.7489384423212,23.72675913445643,23.31651084643777
EWSR1,23.252419063551308,22.897737332051832,21.526324379903116,22.33183324986235,22.575408270851568,22.910882795782047,22.342498731024584,22.169163866953603,21.803398810258997,23.097615305307748
EZR,25.987671143843677,26.010885327342113,25.760176520914506,25.450945770764267,25.67894072662503,25.360882621495012,24.79969582796874,25.18150560793253,25.355714147018876,25.5524359418551
ST13,24.666746558679023,24.690654234763546,24.790169404812094,24.39578244690589,24.582952048802465,23.997408289145714,24.712648590098215,24.42031571748929,24.42763638637404,24.400483670696353
ST13P5,24.258133086737143,24.415505032841008,24.285463252519165,23.715652426284507,23.970836809822565,23.591373245369528,23.729527165678483,23.740861239940642,23.613871878168187,23.76601127190796
FAM136A,25.440019615481095,26.032493315491934,25.662506559970765,26.046933610167713,25.465365822180768,26.1751044296808,25.877008485926737,26.26354600457787,26.093053383163923,25.45198508817287
FAM98B,18.898675747563786,19.135938353637716,15.706261485307746,19.544630094574103,16.1459477995102,21.3236746710832,17.541838167913774,19.723649113229666,19.087879857206552,19.752638858343488
FABP5,23.665516505957974,24.1486252789815,24.259514276557837,23.985436555038195,24.202802175672204,23.873376644602764,24.189585208251486,23.733023023836175,24.03958708843934,24.03932309616976
ZMPSTE24,19.13829699552542,20.199450645180075,17.402505038276388,20.3995589079718,16.695715262703235,22.586209289996184,17.787490318361456,20.300136415054517,20.086288995472223,20.26526437451997
FADD,18.9786907355394,19.13748010949251,17.926727503926227,19.13524852035245,18.135080984042943,20.547427826436127,18.560332404194078,19.87267345901616,18.711648464131734,19.864818620477507
FAF2,21.279825683410774,21.288644007990214,21.204913331962693,21.695405258490275,20.870864222921725,20.947674587953934,21.29467251255878,20.936237159537157,21.37258065419517,21.541821897420995
FAM3C,22.746980048964616,21.732457330011545,21.41213496543763,22.82349584462824,22.295164604262247,22.023702295102872,22.435029463002127,21.97152773060221,22.476803160647233,22.527361641525044
FASN,21.603817209855542,21.281159160396985,21.60887974526384,21.68570898381304,21.891378456679092,21.50913556634097,21.664744099257142,21.791997184640678,21.167178388773124,22.21427917741665
FBN2,23.755976468496485,23.98820573138443,24.844007786179397,24.984275429339664,23.851760948611744,23.8937594328687,23.94810411575218,23.88822497247303,24.29566092045249,24.855739847525484
FBL,23.48565855044494,23.066410119419626,22.020099813520808,23.522041512897903,23.85887514350156,24.2277258166922,23.4996747265048,22.922464394835544,22.98416978268907,23.134053799356984
FBXO21,22.770517084911173,23.059823070862564,22.93249182033486,22.354954089188084,22.554903225781903,22.98256814205179,22.771379874212638,23.28841103398567,22.298556493732896,23.105265760772063
GFUS,23.396609606934934,23.60816940552255,23.333976486095576,23.06126623818589,23.082936311870217,23.797058258519442,23.556873969888006,22.867195492706955,23.251705301662884,23.37140935729571
FDFT1,21.21683095181077,22.184640138033036,22.067411754418778,22.70950965477236,23.17113631977054,23.04976123396747,22.101528777223088,22.923233494180522,22.868751349150187,22.611746254099447
FEN1,21.444675984100265,21.481217667778647,20.970060883431362,21.271399987778057,21.213027943894364,20.881354930463022,21.237114258322727,21.405692176175485,20.779278487728654,21.584612018904743
FERMT2,23.155476280157682,22.088058774322967,21.965464128293803,21.629261120805328,22.942511402880342,22.38747038650815,23.087293111520445,22.540186751595648,23.039510748304913,23.019797513970147
FIGNL1,22.73113979722046,21.941349804564,21.942470108301176,22.332622740366062,21.96422758628943,21.752279097155473,22.055392176779076,21.448632885213435,21.72662178947592,21.93869265788954
FKBP1A,22.73748481675184,23.275519915258883,23.475675495391403,22.78392757943011,23.035991431922895,22.909751251050693,22.912745317869334,23.436960043105067,23.365592002400252,23.195317072210486
FKBP2,20.354317301060032,21.486649215850765,20.848317429316452,20.64235331877837,20.112992921260656,21.550583756133452,20.936253953938603,20.791401016890433,20.588039179441715,20.65253770243625
FKBP3,22.791952191337167,23.03954564652996,23.62214224971841,23.26495847731006,23.473466060562075,22.498178429016853,23.0502610178594,23.06958957118556,23.21433541906798,22.69017756737455
FKBP4,22.051012688227164,21.85492376485233,22.00455975657094,23.18925157225435,23.337208699187997,24.01811980764581,23.737538967363182,22.998735821731643,23.36728311450779,22.65469857403361
FLII,20.927512539141244,20.767896969926703,20.76352796322819,20.433556459166873,20.85207175469584,21.959930157382484,20.879474574831605,21.21226565813786,20.743317586525137,20.734449379403827
FLNA,26.148747743453807,25.475368298659262,26.143803464036615,25.811487449019154,25.93568754245303,25.462819482354934,26.076452178283734,25.473770175125757,25.703151707578954,25.68351141958017
FLNB,23.729648453348705,23.59562876082196,24.10661626754378,24.050086212780197,24.097340849812355,24.07615946977686,24.39892762313051,24.216241114380942,24.149390377668766,24.11961067316048
FLNC,23.883581463998937,24.044417194430984,23.921482095085096,24.15794641041608,24.07235727185783,23.95911004281693,24.039595780276446,24.102391010462636,24.440030475087866,23.95129772579426
FLOT1,21.12828134716692,22.45878390344614,22.07571150835848,22.042096327836408,20.82688081011291,24.537742776249228,22.294827823316677,22.19507274826188,21.65800174526577,22.33881030351856
FMR1,24.00641603996003,23.338164571888967,24.05863339620391,23.971863092118024,23.634439050027616,23.15137941608488,24.321077829287155,22.765003946906162,23.573684119762568,23.413109262984094
FDPS,21.698654611212497,22.27302049020745,21.515663661734017,22.23117183470387,22.552506550307328,22.669834991753817,21.308420534722767,22.226689640556422,22.397606163518176,22.424238356158632
FRG1,22.83217389240759,21.953945144357768,22.345217003982583,23.01842904189013,22.34487389553945,22.91689591922211,23.173211316027782,22.392441207519866,22.317697982734238,21.949093858448922
FUBP1,21.604945049151866,21.005764957750884,20.678478738965246,20.128957941832553,21.387378269073487,21.303115363552596,21.75886446520227,20.570140146564896,19.318995388934894,21.24038155642924
KHSRP,23.35427078086836,23.625579236968136,23.447327351804088,24.045780827184167,23.525230589134644,23.167226117837085,23.872477988333905,23.789342625978524,23.324812976761212,23.72580498047437
FH,22.148317444989047,22.725472734567035,22.44242280124547,22.657310825264524,21.948608830799696,22.670690762445204,22.549602172120707,22.6543666314048,22.38812715574736,22.806016945947892
FUS,23.842964338511102,24.268789310380825,24.44460058328754,23.613025961735072,23.96710884613555,23.73901696117632,24.19500661251216,23.275706951012353,23.45974904288845,23.91203051819236
FXR1,23.643971586603936,23.535699915953227,23.168448373647756,23.714235421065712,23.804253569423413,24.109458433071147,23.568287515574895,23.766327276749486,23.68319268895388,23.674589847874138
FXR2,24.465757859084874,23.102514650148365,24.608075191637525,23.75033483487396,23.945686003093797,23.02748159141788,24.714188246015404,23.142976779031468,23.07682182863161,23.400304855627176
G3BP1,24.074101073847178,24.433683577735028,24.135587938458357,24.27712641541816,24.946243837496155,24.056501087221424,24.601459421288112,24.05830804911693,24.766774425794686,23.647801900680836
G3BP2,20.568924185634415,20.82554813819362,21.22972649387021,20.18565533233107,20.820612174173323,20.35936326069195,21.18066545617985,21.351246993177977,20.232438315740698,20.51886815061427
GAPDH,27.266747403165617,27.50516446989694,28.327756907644577,27.23089267708496,27.553230059892627,27.513825452751078,27.20715541721887,27.55765762476041,27.860497239937004,27.352316315561524
G6PD,21.984427723059063,22.146337453397145,21.95159824537585,21.88810690188821,22.139814165052858,22.34958764440294,22.279563104877017,22.225226126517498,22.17448187095497,22.039025262449762
GPI,23.96134809510021,24.574650183851613,23.57286755310295,23.962591632079707,23.56396652933764,24.398476312005382,23.703070891032553,24.541161902590694,24.104847490245945,23.87813877880822
GALE,19.35360911140016,19.79032416878997,18.598055551277053,19.67387712706003,19.00333747322489,19.11726063674042,19.391746963628663,19.681489985874453,19.813891802343562,19.256746723368423
GALNT2,19.533298958958163,19.391906844272402,19.78525303995318,19.293815540020947,19.376949091659423,20.089502753575445,19.725618771853295,19.328293962409152,19.545772934909788,20.21445669185094
GALNT3,17.900681300827944,18.62851310878084,18.43537721779964,20.05972059179554,18.187206191315827,19.99302502710751,18.565194426654493,19.804277986689222,19.575431240958245,19.756919449894994
GANAB,22.013709504164524,22.209645230040167,22.625492489346488,22.029909697418308,21.819050446313902,23.311517150093707,21.864678679203713,22.462019387362794,22.032214759167445,21.7216255623144
GNB2,22.53166898876112,22.894502059118313,22.982222290187437,23.353331584334754,22.895818870088434,22.72842312642826,22.80707554273242,23.055547188227063,22.317124714100395,22.76721010334954
GNB4,22.969894860886996,22.801237973753324,22.895973002158144,21.73398094564426,23.03618990830563,22.632907911676575,22.558781119507127,22.570528076515586,23.688387217762592,22.419999098339105
GNG12,22.39432624303898,21.37132018434581,21.34794129858326,21.342050991130776,21.85399839277007,20.705015288592698,22.585819202369166,21.572994153346443,21.269260163113003,21.23221681248819
GNG5,19.09404672241746,21.404781787515493,21.254658534776812,21.861016288223365,21.01511077525455,21.143342318997608,20.876458409920968,21.306118277138975,20.351675243307596,22.066922873727616
