OMICS_ICL103_NS1_18hr_Protein_1_066,OMICS_ICL103_NS1_18hr_Protein_2_082,OMICS_ICL103_NS1_18hr_Protein_2_082.1,OMICS_ICL103_NS1_18hr_Protein_3_102,OMICS_ICL103_NS1_18hr_Protein_4_090,OMICS_ICL103_NS1_18hr_Protein_5_016,OMICS_ICL103_VN1203_18hr_Protein_1_111,OMICS_ICL103_VN1203_18hr_Protein_2_013,OMICS_ICL103_VN1203_18hr_Protein_3_038,OMICS_ICL103_VN1203_18hr_Protein_5_083
PFDN4,21.8415363837208,21.855353168242303,21.21216645188281,21.584038394324132,21.43198359638967,21.72389624261875,21.764106717020596,21.064676306284692,21.91352043153892,21.53120710459324
PFDN5,20.629945249301734,20.542420612220045,19.957061351677435,20.492409756318246,20.41501283552006,20.65861314274655,20.978538458603396,20.735047277580094,20.842109869888755,20.792196079386898
PFDN6,23.471535278359802,23.644824946864006,24.20533623214017,24.017163454340764,24.487741243574778,23.887096960664636,24.687940736201583,24.83490541662308,24.210133596904953,24.350522366047613
PGAM1,23.91800777818839,24.00100675546843,23.7975189408766,23.718470431225466,23.621289378956266,23.29164108209453,24.066868013396093,23.553059656201075,23.901322664652522,23.277819525503272
PGAM2,24.19043644330835,24.01302991582699,23.672030893164905,23.671898084459304,23.59263940309628,23.312355655111343,23.876900460644613,23.334298044177213,24.132342692008166,23.277819525503272
PGAM4,24.492049600200236,24.3031569721864,24.163869871143014,23.75195100100226,23.72656473440787,23.795474352507917,23.983487961386956,23.65204158436125,24.02165579608835,23.44665051429662
PGAM5,23.410320057105217,22.339080099581118,22.48772441964656,22.729597781490504,22.637575318218587,22.17622026111019,22.563723205602482,22.390792194835043,22.995333993076276,22.747463031097393
PTGES2,20.84316908902576,20.516539368000945,20.738943146723443,21.21538560101678,21.51766853815137,20.67586971402261,20.019920017180368,20.390921807239476,20.150270591312296,20.2535486471743
PGK1,24.62132863135398,24.712875248578506,24.38847241906626,24.403292689719994,24.073581707392147,24.277994106590548,24.54313639293318,24.292312748246346,24.55378774882263,23.944159323023595
PGK2,24.406565014652088,24.434587249785054,24.273723266512754,25.045397191383753,23.788340356779997,24.232979749442077,24.695102282118043,24.335123323188878,24.46920554313516,24.63888438774275
PGM1,21.039966067343997,21.572184407913404,21.08140666626302,20.98368458453575,20.336505365539825,20.9090709906139,20.799554203259454,20.918716083491674,21.38578257059111,20.616594887707627
PGM2,19.489298863156545,19.8615101770002,19.481450726586612,19.796190036322006,19.88517201208118,19.475304500600288,19.844167011689656,17.905096558532037,18.134035610094408,18.86326843200108
PGP,20.496087816855233,20.914718685810968,20.390799079072135,21.206934877968152,20.511774245052127,20.3931274870122,20.34427540928918,20.611448616915013,20.74120168257112,19.615409684826826
PGRMC1,24.934219389507085,25.37266025299045,24.11720887950421,24.406427479489746,23.854083935022018,24.36398373526091,23.943242134749674,24.37495635586996,24.180819775657014,24.124693251344233
RABGGTA,21.697432811811375,20.855844740261016,22.591238038315577,22.633403836526394,22.14789761560323,21.66482512015809,22.333292322032026,22.3151910261394,22.523074631552372,22.53183329623164
PHB2,24.48503779543999,24.19167432343786,24.676587184748257,24.306224954099445,24.419045039476316,24.54327476728525,24.424240652965658,24.83928861920232,24.585569982213975,24.455532406652484
PHB,21.980642179537014,22.006519354207704,22.318213769748837,22.259890070279823,22.334670184524263,22.057296721703086,22.120760949892755,22.28383160980976,22.26326431773201,22.291315113092736
PIK3R4,21.7868146868917,22.467449686358552,22.313963512682236,22.128500304120056,21.99450983614174,21.63789907054646,21.949796830078373,22.17571218420109,22.53457137173615,22.16458585756322
PICALM,20.573674364011403,20.750275884758718,21.191969878571815,21.491278570155153,21.462026206153006,21.37493319287424,20.602924382354317,21.189365856313895,21.21135422579373,20.951818687611613
PIGT,19.342012977126014,19.98981136781529,18.73044391420515,18.86631152066448,18.2979475242103,18.545504513271794,17.472542604786213,16.48127510941398,18.960588682065175,18.74903228410925
PIN1,20.341475255633547,20.426464565257476,21.466376311568695,21.1296647230762,19.949311579282536,20.968235723154166,21.534747236692752,21.399542044844107,20.10974761373942,20.510131604774024
PIN4,20.287207098296147,20.53199307167519,20.82173004155708,20.98535008902519,21.10666068562182,21.604061544955222,21.156444940994966,21.471993043580575,21.372456534208027,20.833858611866912
PNN,21.960216150608094,22.090110089743224,22.23557231525561,22.00032218074036,22.113645376515276,21.955971151599655,21.83683761335771,22.001512041469706,21.514504536681038,21.98704537690927
PITPNB,22.07234743506327,22.360222906134403,22.14628390093317,21.716301252279358,21.909638687989382,22.227825752323746,22.08779756146113,21.987323135101125,21.437735363482254,21.69664238394948
PKP2,21.131898700635503,21.00135254301656,21.41447021665556,21.13634893209891,21.64870398988805,21.164390856240267,21.43313451882486,21.108704038045424,21.353849648532545,20.759845827643076
JUP,22.382488709102404,22.619269784687482,22.469521893641762,22.7435421727619,22.732358831658175,22.757718336952433,22.819049325142725,22.57457467738263,22.667983057469677,22.49649495028081
PLCG1,22.583587992539208,22.985191556760967,22.13754540319051,22.890678647179932,20.889681633592808,20.96767233824673,21.917407054031237,21.557771041836645,21.021177620636077,21.9427466740806
PLEC,24.555087502373336,24.712786822192818,24.735784288035443,24.805847826947335,24.84770029246437,24.680040335005042,24.858602323394386,24.830628982686832,24.747585970646995,24.777062701912172
PLIN3,21.15835582838018,21.186197944510543,21.81254230301762,22.01049567109053,22.020219572684415,21.76577447667702,21.549604563168266,21.873405018791104,21.006664562053732,21.11741757391898
PLOD2,19.583568114711714,20.30831389539839,18.88594455692952,18.987106107149884,18.29276678644543,18.231654122177584,18.5584514286072,18.94282371054325,19.38967960152908,18.700860340787962
PNPLA6,23.11938344152196,22.877347358940835,22.687048861993823,22.89865985334144,23.76712681977281,23.662776483912985,23.563683092734557,22.44044878418385,22.378383440075606,23.510016748376067
PLS1,23.582267145488668,23.008906561690555,23.190579200354513,23.6720231985808,23.10960776166687,23.472149269463102,23.32459907199171,23.32234955576369,23.258672066116993,23.559195590588434
LCP1,22.52971080417861,22.53604687625591,22.43206777094445,22.69840063367191,22.41868533049507,22.811459129937663,22.405062137762716,22.75581866497549,22.641291836801503,22.477335845736356
PLS3,22.060445883976847,21.941711103330707,22.462107728182676,21.84224281173256,21.95368145957731,22.092340005655082,21.69241734870995,21.747365678672942,21.45990838247714,22.57039479493657
NAPRT,20.96613593472558,21.21148930639731,21.22978505903925,21.41632335953404,21.47355608045761,20.012949180232216,21.256917372749214,21.382844516228158,21.240542699286866,20.608380820505896
PNP,22.573619671608995,23.49084250600994,23.314085119480655,23.07377244374682,22.90120531542636,22.923064876683902,22.659212172488047,22.13894315334905,22.648915698334548,22.56343484065284
PNPT1,19.743197286694127,19.976014261267878,20.372483388656498,19.785980915102073,19.490936413414275,19.794913225077604,19.400197150238434,20.374519730663167,20.1914581249596,19.97062026940607
NUP210,18.396099198865215,18.208660546201507,18.46961860930903,18.516997298486093,19.00480887162674,18.542715256405682,18.012122803093682,17.35403357063748,18.515218375996028,18.54501162472985
POTEE,30.7164110679175,30.279659327631045,30.446480213092087,30.251805231779144,30.40796928388975,30.294443140723054,30.746042883780014,30.50598054693205,30.112061528732536,30.565574678812936
POTEF,30.688824170472245,30.11566712259083,30.374233467315705,30.38261697614368,30.494094323261272,30.294443140723054,30.944362951012934,30.872394721146147,30.28735515236107,30.71695884817467
POTEI,30.7164110679175,30.070965986414755,30.56888668224199,30.508711933682243,30.494094323261272,30.290677330999003,30.971270898687855,30.881556370682617,30.383192698889545,30.733963465123296
POTEJ,31.228853470013547,30.11566712259083,30.45410266195875,30.660330356793065,30.967090582057473,30.373570767645436,31.223521502017952,30.242621075383948,30.719896150315826,30.773019286106084
PPP1R14B,20.054418830958774,21.16243432574469,19.496284184686445,18.666069814274824,19.929486204314202,18.954189850990048,18.40929740284899,18.18681207721602,18.85090322101669,19.204115222652835
PPP1CA,22.625973788060385,22.61732660759838,22.010801729461367,22.712277281105486,22.677240396015286,22.767361322393338,22.611910085415595,22.75684555956854,22.898147766278814,22.78313757732846
PPP1CB,23.0533251421933,22.961038825974757,22.890883679448404,22.982817659743155,22.837126991402375,23.193877815968793,23.091133420712623,22.83119829965119,23.164289848984108,23.03870040303365
PPP1CC,23.06344405671263,22.912741586785497,22.828552728322098,23.000421622611437,22.88048505909437,22.999020107527787,23.224563496335016,22.906311236552877,23.172730815940135,23.02906824562436
PPP1R7,20.866196176557906,21.08577294280915,20.02751724185475,20.72297394610304,20.26192387341346,20.704913242666795,20.273341653477694,20.04508916211521,20.698414998744255,20.347686092525414
PPP2CA,22.643674930526085,23.14552710782859,22.493659187992282,22.408989996487932,22.466754865150904,22.86761826085764,22.16121027841466,22.4687038994055,22.671500835046814,22.43308857777135
PPP2CB,22.66601888506281,23.157488372681627,22.655298943513724,22.23589360929989,22.466754865150904,22.741832419417513,22.169900528602668,22.4687038994055,22.596280278150743,22.501144771573863
PPP3CA,18.450072413145616,20.81896562936943,18.921859392491704,19.09438569202884,18.78482163121805,18.776572151623142,19.403070081681157,18.710401692753017,18.22860386241203,18.744802490968667
PPP6R1,23.83238545661867,23.27130708574314,22.418079579163813,22.082962199351435,22.96342745810626,22.80104786256303,22.366682099225212,22.309994009537064,23.708392652332346,22.993599843544775
ACP1,23.956113652689382,23.976281201390353,23.842069786078014,24.372574770656705,24.098649389820018,23.971263807043567,24.49847327344265,24.074781634974144,24.000694219313495,23.632801500960433
PREP,21.72935045720259,22.220317590362868,21.556147821977156,21.63260899286316,21.246046823447934,21.454668091339563,21.2257218231211,21.289174075254884,22.100307924537233,21.03458676272864
PPIA,28.671619031750648,29.181822667536405,28.76993201751342,28.570435227115205,28.805216995237558,28.86741533198423,28.811391764665302,28.827021558406518,28.50605573911669,28.343862449836873
PPIB,25.550908865564796,25.565981029275505,25.581721637800722,25.704656114016775,25.715162722274634,25.745787045447972,25.78137254782085,25.931854068925478,25.785810718409515,25.61375071026051
PPID,20.614625509072905,21.476950508471496,20.277232179655957,20.91420690150676,21.146554560865013,20.93735346205457,18.678968331136065,19.006106527479435,19.962649881258912,20.429260281134248
PPIG,19.93926591147052,20.647731657629286,19.801192649933192,20.5750887486875,20.25559367273904,20.692897547377964,19.532886895022862,19.681355335154322,19.86548728441362,19.966089415443644
PPIH,21.787426062538586,21.369918474558208,21.429038842124136,21.29423903128427,22.216456059959093,21.17284947050537,21.910897946534963,21.289214204711797,20.89649653501807,21.4906454845064
PPM1G,22.59122386537247,22.316224643774735,22.119317506061215,22.190523384217816,22.229120112423125,22.52002631770892,22.615422081623194,22.281269782678464,21.938039397349986,21.82877337288666
PPME1,19.974711892543866,20.155676954156597,20.21586794588196,19.502756051432044,19.579236773725697,19.690165057686308,18.722034605531668,19.193183825669525,19.463354683742928,18.528684836676625
PPP5C,22.08492007430686,21.80591655339193,21.943225880530317,21.47063952197186,21.26642941463445,21.665461255772463,20.973077509816612,20.91959284938626,20.394832100025916,21.102423707912592
PPP6C,20.23065884578134,21.364029888043873,20.78184086324739,20.891869502341766,21.099110002129756,21.090254630798164,20.980727677904937,20.882152883491102,20.591127875532106,20.553512432612163
PRPF38B,18.71896941735361,19.105999544175933,17.94825331164953,17.824416441626738,16.899149830630563,17.59131379392545,16.70680236652951,16.05343064488256,16.845548858859594,16.524593978933943
PRPF40A,19.664600399274914,20.077607011066352,20.75308110828579,19.565989700162298,20.05024100949013,20.192614647303145,20.760770571594634,20.05197125281541,20.471208734247096,20.135624997277763
ARL6IP5,21.19125659803941,20.768273905601404,21.4940083802593,21.726782444615132,21.453985287573467,21.741486585491977,21.585269216601212,21.466361317641404,21.290978421232534,21.270580919505214
PRDX1,25.671339354853334,25.631859813594176,25.920933847172726,25.588524037283726,25.693041955352395,25.999346077319508,25.91137163013093,26.22743057647998,25.72225530492374,25.76047404303199
PRDX2,24.57258717010607,24.191205771357772,24.380977329714803,24.532795823588913,24.040343774368594,24.013955131299902,23.151492431180635,23.69288313230289,24.32588179279377,24.238248070631236
PRDX3,25.145075503594455,25.03109139865911,25.081799947547026,24.60120243536997,24.712840926356865,24.95218914686577,24.940267515083818,24.795836563048876,24.983663113432385,24.77184581543763
PRDX4,27.250906417316457,27.039068083134413,27.122132253947925,27.449564490796917,27.12790530985618,26.84920446047623,27.429321676696425,27.462629571981527,27.10378515063634,27.2738912942483
PRDX5,22.854066808202983,23.028648577171886,22.8510563713345,22.78904839957985,22.32229698820827,22.626806171515902,23.117914765692174,22.335631315631723,22.721102649784754,21.36438593378699
PRDX6,24.459504235610243,24.755510892555534,24.315747652346452,24.414102781124875,24.121375951482083,24.155141160179937,24.424698384423504,24.336705872049755,24.704306311066286,23.674438397572374
PITRM1,18.39425929890331,20.653866948361554,19.616476103874366,19.22545001943105,19.349181718548998,19.49343903986123,19.226037238957844,19.573761208722487,19.698161996531944,19.394446852977616
PRKDC,19.277832727201222,19.75581417557354,18.671881541555223,17.928129089121786,18.71746274010602,19.029428467471142,15.532075427961363,18.120987863778925,18.15738802195826,18.6665540855573
PRKRA,17.785638641943358,19.01472394919091,18.826498271614668,18.682480239676586,17.92981411900462,18.89814368508847,18.947342270871207,18.528265940524975,18.68146262857709,18.27365824195749
PFN1,26.922830198531514,26.978172469752064,26.738777967606204,26.85263284357017,26.536500150620405,26.642096201777974,26.858645273796853,27.000017453407967,27.13778631746748,25.946076884350802
PFN2,24.518994231212478,24.33928207847454,24.46851916720525,24.353444320508594,24.254224390012084,23.962701296227202,24.78476948580994,24.026718587524215,24.47820361181829,23.9608097429185
