OMICS_ICL103_NS1_24hr_Protein_1_029,OMICS_ICL103_NS1_24hr_Protein_2_084,OMICS_ICL103_NS1_24hr_Protein_3_051,OMICS_ICL103_NS1_24hr_Protein_4_071,OMICS_ICL103_NS1_24hr_Protein_5_011,OMICS_ICL103_VN1203_24hr_Protein_1_117,OMICS_ICL103_VN1203_24hr_Protein_1_117.1,OMICS_ICL103_VN1203_24hr_Protein_2_095,OMICS_ICL103_VN1203_24hr_Protein_3_113
GIPC1,19.375950173286824,19.275688572929305,19.142409142391966,19.296431191437385,19.475570512064028,19.680310780789743,19.93262479657429,19.472679851679967,17.779920627608785
GBE1,14.918928619511334,18.152424061012297,17.366946815773517,18.12518943897836,17.516029658946103,17.890217107771928,16.988588296895248,17.44464237187798,17.002957472452053
GLOD4,23.00299986503285,22.49702180364247,22.97971470083899,22.857862485690912,22.93328829138088,22.02624181173192,21.31431808874827,20.897422765666757,22.2966288724335
GLRX3,19.300967103042023,19.949741183133796,20.03735150803509,20.447540421519246,20.006261018770328,19.765716301766936,20.021216847392974,19.90558407591803,19.353531745870086
GLS,21.227034282776177,20.66955615768207,20.700744787167174,21.758033781315472,21.814200333713586,20.61048020980211,20.907817802474728,20.970121179727,21.435465205540183
PRKCSH,23.350239371895025,23.102636701970532,22.79689004986511,22.588333602825074,22.4537425709539,22.84120687766969,22.920723297246077,23.111945019617146,23.336573701328113
SHMT2,24.59566159302218,23.93423214246753,24.203206708698147,24.675588239773234,25.105239556390064,24.280069451036535,24.12058260616441,24.566250077787416,24.3638510396972
GMDS,18.64905978781819,19.330132409699157,18.21407463463463,17.08046408789332,16.60788943533212,20.138755604663128,17.72404427090179,18.98852722965011,17.68339999387743
GMPPA,19.44772100239604,20.42928823181276,20.141969553406803,19.95570057194245,19.90145977206931,19.703981260747554,19.533399329022256,20.027991283756208,19.593800813756395
GMPPB,21.705021434007993,21.761584585178106,21.03725491615397,22.149131527965345,21.345503104879384,21.642032992041273,21.472892379820447,21.321378039517572,20.500321684940296
GNPNAT1,21.051893904855092,21.671053883719196,21.462045272646016,21.69328634019019,21.332397806798625,21.439297694844605,21.157532723122962,20.70102632751933,20.734957803176318
GNAI1,21.49552771147799,21.04372618076888,21.007508843404032,21.498552216954607,21.116405907532123,21.386749297917806,20.662962741000882,20.912441141178682,20.964684394115622
GNAI2,21.38500779847419,21.04372618076888,20.966837225296704,21.278161389840907,21.116405907532123,21.232368636256876,20.662962741000882,21.37579829078535,21.028109075452
GNAI3,21.461995715382947,20.859676537465166,20.966837225296704,21.278161389840907,21.474324399193346,21.386749297917806,20.662962741000882,20.933280260757606,21.20031378809082
GNAS,20.71448750028727,21.39736379634821,20.861596848658962,21.18906960414332,19.65836096121067,21.11975925152074,21.37572141810135,21.536168497864733,20.25608808007464
GNL1,20.043855603161,19.50864315997902,20.15426604086932,20.401924733008514,20.315418188596748,19.715543933999054,19.887634223067877,19.911036428349995,19.5912974555656
GNL3,20.90756550228909,20.41193259613712,20.630560362543072,20.129323724603807,20.63525876937645,19.90276327595643,20.568255258086552,20.127903581336497,20.58163173075836
GNPDA1,23.196586536345173,22.698899663890536,22.835754524658466,23.03823899652935,22.885889421749262,22.4820947914462,22.176434132224866,22.18216663750307,23.100354101924562
GNS,20.468598537195795,20.111539485338596,19.768998494028356,20.637818842554964,20.1408879308443,19.791492002375783,19.998525378049656,20.121871230968818,19.596268486999403
GOLGA7,23.391016597574463,23.15720546433901,21.451110248833327,23.416577746289697,23.392454461706105,22.37486502756888,22.680789279432915,22.642075726390775,23.84016572219549
GOLPH3,16.725921527034117,18.77520873268994,18.974473849478123,18.402412669300773,17.29912792122105,18.76219040619128,18.632714284506008,18.575152216208597,16.29004434661502
GORASP2,19.881607496444083,20.162807442166816,20.02550718045948,20.037863399081388,18.927056039013003,19.80118210773955,20.683702988927635,20.428121458221682,20.317796437380316
GRB7,23.82701059621281,23.932013777398332,24.1093963739342,24.337305740074775,24.695966356244675,23.971901529436945,24.308485763587363,23.944471298726334,23.364554596233884
HSPA9,22.94174837671917,23.10057338400528,23.381027550255226,23.16906864322891,23.005968325423943,22.974252925959323,23.304575020427432,23.391832795643317,23.250559021716548
GRPEL1,19.783441281009644,20.18359617589833,19.869939124364087,19.246536420480528,19.286598223560425,19.722186843838923,19.674605471271988,19.974205642145527,18.289040196853666
GRSF1,19.032440786708683,20.26099688292409,19.90813960909947,19.912058671770186,18.432756604195447,19.0462655388784,20.20888699456311,19.729056157178448,18.80748045425831
GRWD1,18.42696044466914,19.10040528955897,19.29064319912407,19.37551516711878,18.826320100736105,18.65775657109726,18.549060202594042,18.793388744891473,18.747516939653615
GSS,23.40751155735689,23.34004697451543,23.791377710406678,24.28973522862951,24.414478384976768,23.42786253695461,23.216890274459292,23.524773784654787,23.975119328644382
GSR,23.50378081082667,23.792025135003108,23.787754105401604,23.74478570611631,23.48543463920873,23.66258913984183,23.882966515887695,23.71329447184477,23.52372171414337
GLG1,19.769275407699503,20.775696799130188,20.553113487760335,20.755744187501833,20.19228950910127,20.05835247903368,19.809287273952037,20.33599786167545,18.98579763525757
GSTK1,21.396960806117736,21.561434090358155,21.60354457414412,21.842876294128274,21.492138809318018,21.607859473551017,22.091869847549177,21.63763810189263,21.61157264932401
GSTM3,19.457984878184384,20.752085912158954,19.801729254299,20.209283238599234,20.49347929534544,19.87428109630516,19.42647724351594,19.723914001415032,17.507343330918054
GSTO1,22.63962826420008,22.77615045546486,22.329787564352998,22.92425123619652,23.61097002240323,22.09259018211539,22.02629158393418,21.875580100904184,22.223171904749936
GSTP1,26.78867965598571,26.694689706242787,26.7025727446514,26.787527430879607,26.436336745786434,25.985891488182496,25.80195426994643,25.980193345547228,25.973476273527464
COLGALT1,23.934437250459016,23.77877628733233,22.867264635043828,23.394359548260528,23.74128777147819,23.372891878715798,23.51981079043195,23.113293802776425,23.994128251855592
SLC2A1,20.640355199400013,21.39886080240862,20.56150836126585,21.778276621595786,21.20734017952452,21.078964886809736,22.142877528798603,22.39242791436366,21.822142922537335
GMPS,22.447280563950084,22.54265574337373,22.396265253753473,22.984808396337968,23.3650265542182,22.338772613774864,22.513766651803365,22.958563204267236,22.89760193333663
H1-0,22.739025821894895,22.663843142860735,22.313713310663605,22.91099135993913,23.045070009776808,22.699550660460837,22.678320419233344,22.59453959453202,22.453026209694162
H1-1,27.95289001989712,27.840544440281548,26.64574370696358,27.50254262037359,27.33966468687427,26.638874198697195,27.032477394699892,27.163554762047198,27.04764630256644
H1-2,27.858619779140493,27.353173686665436,26.983502732997017,27.039235717993172,27.618082026992397,27.106803591394662,27.128592431015925,27.184251596527414,27.280520291261407
H1-4,28.195209199163052,27.631712125380915,26.52697037458897,26.042835378883964,27.62135410907998,27.75549824800783,27.79951046148047,27.806498161316213,26.921475175972674
H1-5,27.200531820246063,26.685630679013236,26.109404801994636,26.547618514068716,26.98875284313621,26.610316751669163,26.98402196840909,26.900808701389465,26.832360182997412
H1-6,28.25654981353385,27.60193007740637,26.491597795943296,26.250654822683842,27.602055955883603,27.71020173196714,27.79951046148047,27.839613815571234,27.04764630256644
H2AC1,30.146289458151507,30.533705393676858,30.18796697686767,29.375341650327996,29.305797978608744,29.780075330707124,30.071555580941958,30.035256093972325,30.00110095230871
H2AC4; H2AC8,30.121143966203427,29.987557637405562,29.974427669820873,29.074126544952495,29.305797978608744,29.90906857373058,30.071555580941958,29.83114403081975,29.204197900066745
H2AC7,30.434489325034466,30.001508501450772,29.974427669820873,29.181523887079727,29.40999854091759,29.970047635434586,30.07197244808327,29.56476405263497,29.408828312546497
H2AC18; H2AC19,30.434489325034466,30.13212366903818,30.18796697686767,29.181523887079727,29.40999854091759,29.970047635434586,30.07238931522458,29.77542911451183,29.204197900066745
H2AC21,32.075583625919904,32.140265506938476,32.14624633497839,31.23480489565356,31.186029096568276,31.5257598099694,31.951786698901486,31.75403051667615,31.50027224825259
H2AW,32.00137508416296,32.01235478699771,31.944163997852346,31.05433134690014,31.186029096568276,31.757911271095075,31.88969476884578,31.641735739004076,30.480756670210173
H2AZ2,25.88788495417766,25.67767914489174,25.789552181674388,25.67059811661549,25.49189742288246,25.915649509329207,25.903158913535652,25.754244066745695,25.759133129653907
H2AX,24.016303691821708,24.050494919169058,24.193901666152506,23.268635020059328,23.25790592700105,23.767289583137533,23.84622221827689,23.902853444415676,23.477375006808423
MACROH2A1,23.635277005782356,23.392388572824505,23.72770521217218,23.13563638197482,23.189381325441026,23.3583185249067,23.77220215919132,23.603264393650583,23.20667659880494
H2BC1,32.40125725944486,32.0115280099702,31.801601845023598,31.689565845947005,32.30367898997399,32.308743951311726,32.285847124034845,32.22481502957626,31.88195668303478
H2BC3,29.52063011508734,29.183461396957494,29.539217494709586,29.476848175957123,29.25016535857394,29.39396119864358,29.75096505890769,29.348627860129504,29.481188196200566
H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,29.86710551059972,29.317608261678444,29.65650022051635,29.36599087680144,29.10053261779161,29.590668859124563,29.63273474432145,29.273947583625834,29.01375242731913
H2BC13,29.87211462868496,29.32933032149368,29.598908545338798,29.30904809000683,29.231423334217407,29.628111473806726,29.557076627588515,29.40164459713271,29.087491532569192
H2BC14,23.232114590554005,22.68933028336272,23.05805934701427,22.889229896940936,22.521279290917366,22.98811143567577,23.176718474084566,22.629520546573463,22.434499100444885
H2BC20P,25.794683568979423,25.377593536969563,25.622738671498144,25.65769291891843,25.900275614382274,25.320261832737295,25.951717374369586,25.78185028455962,25.972982581469132
H2BU1,29.591835606751445,29.305886201863206,29.51726218289577,29.42141952637928,29.39829183098326,29.47359372154299,29.691849901614567,29.45935006040198,29.51105732918173
H3-4,29.882573684757045,29.56118353477933,28.788875591802466,28.308222640136556,29.18125167333102,29.467118030889353,29.047731052787398,29.272212791978944,29.169759098021316
H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,29.405400229740874,29.33310780433668,29.324098642202586,29.26655594466972,27.292862557606806,29.310239599547614,29.09432805146407,29.13841248683258,27.68129091326396
H3-3A; H3-3B,30.02119970317138,29.38206458223867,28.68464119541829,29.221466450156193,28.429240181856724,29.399351355486257,29.36638659681148,29.322590463381175,28.391000052882156
H3-5,31.231870517371114,29.910002904094707,28.777902486167694,29.028938904907164,28.16966458247981,29.043434865959714,28.476213819967867,29.202756955189336,29.169759098021316
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,31.40815059022168,31.389859880689915,31.056468260940647,30.74932952953599,31.116520193804494,31.36793732439358,31.136903804757438,31.237662256182446,31.187624643623536
HSP90AB2P,27.521301341875645,27.280082373454167,27.000689671267587,27.559245195950012,27.72063302683746,27.373152803913396,27.37439861723987,27.437109905621725,27.35749459126867
HSP90AB3P,23.38034843989685,23.0799436354876,22.98469993992561,23.84716136734542,23.28559864890154,23.403357876885536,23.527809100298857,23.941846319026652,24.124420006676477
HSP90AB4P,27.18457959306682,26.97813699805905,27.009005550122097,27.676252792058932,28.469164734282312,24.795178428215184,27.289705530078614,27.16307407027363,27.489757163388703
HACD2,24.011303064934886,23.306147748444758,22.403209559774254,22.9569807377147,22.649251015803422,23.90927245072577,23.67358016982237,23.999112877292788,22.48148075519035
HACD3,22.35141302549431,22.73197486699732,22.418458232924802,22.107146501977695,22.584275137594204,22.77603438485797,23.031616786025932,22.916197924697045,22.44821953478381
HAT1,22.127054544203208,21.788094271969612,21.467702197930777,21.898115563697218,20.68698762929808,20.96915982341848,21.793102641852087,20.66164118638011,21.164699252454724
HSD17B10,23.085081533414463,23.220232973034896,23.093616555028603,23.030616034916832,23.06406728422424,23.209913366750797,23.37103193459332,23.307564941100956,23.139987202879052
HADH,20.999767587712096,22.080272179862277,21.80633245397042,21.869818162299566,20.950882043867132,21.77047944011671,21.760890947118806,21.946206588981834,21.260160059581402
HCFC1,18.845210309806948,19.950556966274526,19.660850017129196,19.666152394528282,19.182371806286284,19.61627531374973,19.29642487942619,19.34121539074024,19.627553707691654
HDAC1,20.98853906337429,20.626489146645962,20.353697907252837,20.763577388133733,20.9453340437572,20.627029346326196,20.481777689821918,20.76763854004519,20.30099500446707
HDAC2,20.819822003351774,21.417881505373575,21.004491950462967,21.18503022546315,20.927693021391335,20.57802411055957,20.47805554277101,20.76763854004519,20.636464177343953
HDGF,22.812516608938683,23.027540199310433,23.04799665545408,23.067198691113617,23.12517381571977,23.10582181410539,23.47037646541143,23.737633196157265,23.1022400298725
PUDP,20.122132464083222,20.335138043940884,19.00936969437968,19.25753434371146,19.203338293501208,20.50517092420479,20.11789196492403,19.59791476291244,17.79408064937603
HEATR1,16.784181590505664,17.87316092711573,17.307507783556414,17.378321186520893,16.36928981364818,17.586430576451964,17.736127248023074,18.1902234196746,16.891494370778997
HEXA,18.237253705530424,18.686294764906286,18.575340598765468,19.003543005870164,18.599316594682946,19.298981385366112,18.45423494994022,18.859307824280876,17.82103476811451
HEXB,22.63012380875119,22.77571833484873,22.77435296064843,22.829274131880673,22.907794614559002,22.59064571123426,22.802307111886414,22.834890886150102,23.24897380099673
HMGB1P1,25.92564882479085,26.035727957747273,25.318059976968136,25.97126249890004,25.946775665790337,25.695791290040958,25.788799880124326,25.909785893760922,25.64212667853638
HIBCH,20.324863955817463,20.283662979403857,19.945556994885234,20.07541238636602,20.319103751097092,21.299836488174883,20.306941126246834,20.820811799417605,20.22373228850278
