OMICS_ICL103_Mock_24hr_Protein_1_072,OMICS_ICL103_Mock_24hr_Protein_2_046,OMICS_ICL103_Mock_24hr_Protein_4_001,OMICS_ICL103_Mock_24hr_Protein_5_107,OMICS_ICL103_Mock_24hr_Protein_5_107.1,OMICS_ICL103_VN1203_24hr_Protein_1_117,OMICS_ICL103_VN1203_24hr_Protein_1_117.1,OMICS_ICL103_VN1203_24hr_Protein_2_095,OMICS_ICL103_VN1203_24hr_Protein_3_113
SP100,23.38380981821512,22.9651933200426,23.257540654864332,23.694936902589923,23.066896881341634,22.80084044911204,23.054599459428047,23.340516099655076,22.852078940914115
SUPT16H,19.674842093256615,18.952580923855702,19.45624217087493,19.25083001916792,19.81733029198508,19.458916486252498,19.728065668025117,19.700645097981013,19.152378473373155
FTSJ3,19.459765029721936,19.21295625584114,20.01348340671629,19.653418994638063,19.237732896258898,19.11727907085912,19.34792209606302,19.305818720961852,19.714436303850512
SERPINB4,22.470678486246722,22.788690894619872,23.51671094036707,23.274986389610806,23.170460869736992,23.405872195210268,22.981724755087424,23.058365681528254,22.051165736300927
SERPINB5,22.898006457543843,23.10039134106638,23.38252305574604,23.38336685956352,22.80497110021038,23.196893456334948,23.19123496933402,22.976969670191025,22.672300101757408
SERPINB8,22.895123529374896,23.027010465057494,23.448127595993427,23.319736359566253,23.050901782191314,23.250073927712464,22.978291630637322,23.080610904564473,22.325804548837425
SERPINB9,21.634984708370617,21.523800203477904,21.028238995074297,21.62295649750449,21.505245371307478,21.35274582819745,21.52875942980279,21.50706049142255,20.85891352935671
SPC24,19.53705892021558,17.941872302658894,18.964402593132597,18.990035313297373,19.917426535928236,19.451770483078125,19.224970909183817,19.850746667750272,17.9073148134915
SPCS1,20.03369855356627,20.809787686549566,21.798316586203402,21.89484930843388,20.50258432715486,21.79450229062979,21.73894286270858,21.29571983880764,21.768174658950322
SPR,19.427199651789483,18.715548273180424,19.202697563134176,19.622973046787457,19.673319711722087,19.468150949656085,19.810902362507402,19.979631691556662,18.451084939679994
SEPHS1,20.091701714572686,19.597297051323846,19.567205635679787,19.499929159132957,19.746740056502777,19.499487251435422,19.812750433342604,19.44879244350346,19.325595649169347
SPATS2L,22.130747470959314,22.68161020327605,22.966384537105732,22.743543405524665,22.967511704774836,21.89367915395632,21.770179125918304,21.60916871374602,21.973634350448762
SMS,22.687552900373248,22.416982174996456,22.959824006329153,23.15629651781597,22.771729999806777,23.077217868271568,22.877712231840167,22.998889182164035,22.06197491905365
SPTB,23.027158675532515,23.05270238915396,23.2651888277233,22.67906677954604,22.631777263172825,22.57239931967458,22.87557254143623,23.002424099649375,23.204681190460935
SPTBN1,22.248989828008106,22.164350448655462,22.061652330764513,21.668928494969414,22.169110236909873,21.817758940409483,21.783628925483917,22.12811367508653,22.13913775102476
SPTAN1,21.353361225207152,21.312929905484985,20.967833580431005,20.91719161785643,21.389124770915213,20.83674887701809,21.013519619227026,21.182141231052647,20.883416254919545
SPTBN2,20.437971587091766,20.338604140090023,20.62219943793184,20.51169023045602,20.380238845196335,20.205030155290494,20.269436406358498,20.642197470998,20.615494102020186
SPTBN4,25.79289622604682,25.696305871643172,25.9771240768869,25.82747843478116,25.40621421958629,25.659771579256457,25.477931569292377,25.997122109953054,25.97041874097524
SQSTM1,21.928185757093104,22.09735703074741,21.911275138006648,21.30079491338939,21.65811634999424,21.08476025402453,20.80597626435597,20.942336751830744,20.41019211987041
U2SURP,18.03201088488237,16.27774459706975,19.095905652441353,18.893935124819116,19.469105634325743,19.146258726958575,19.12631508332556,18.82099815484948,15.962398536873978
CTTN,20.691853590715965,20.323956211357395,20.573341470076482,20.599120024762236,20.39890262009344,20.318917834414037,20.278462859129313,20.84309619447706,19.649123917108188
SRP9,22.054569283863962,21.82466448470427,21.75149902387585,21.847652751767715,21.886106229577575,21.548760150931184,21.35636237391359,21.939043119452315,22.0576201712833
SRP14,22.78867557531307,23.395821193627363,23.51633579338459,23.143049501196984,22.92513144571336,23.213290098900117,23.1012130342555,22.67392088426982,22.88423971801709
SRP54,19.688615198532688,18.80188470728443,18.880907394895313,19.463713014586105,19.428686532674906,19.55421093792708,18.980966681256376,19.602405883637957,19.026337481603555
SRP68,21.088614471956138,20.29616658161823,20.44411423195305,20.109323791522737,20.220757699809432,20.433461608831934,20.250232115403428,20.41432812961784,19.71910750848704
SRP72,19.591182328837107,19.112044819692215,19.987414959893268,18.875240249813196,19.568768907269227,19.569122746996925,19.528976765477537,19.849553667982217,19.329271556328663
SRRM2,21.538619734318214,22.11387804063335,21.539237541322994,20.40210983797762,21.496590292990433,21.150692983458953,20.997102327820226,21.29386631701941,21.21006258201296
SRRT,21.285647193360333,20.51103780277051,20.538921843809717,20.575866176847722,21.26044520614329,21.40909684288461,20.85250415831935,21.224069500879185,19.792700431958956
SRSF10,21.174509950783275,21.44912364983584,21.407961393843085,20.936383382014274,20.720016270748353,21.269995539171937,21.576635199566642,21.609137621419986,21.297204707046678
SRSF11,20.65031238327478,20.41103818441055,20.875744962875853,20.632063190980336,20.479540903721563,20.224254660173592,20.59830975192665,20.804596962192733,20.81339234971996
SRSF1,23.35343422707191,23.31119976824021,23.029630973166583,23.29207409300513,22.935368025241146,23.03319833075159,23.287373120851598,23.353785158769103,23.439486977865894
SRSF2,24.83630073174298,25.29628840467263,25.154317835351158,24.63589143563,24.631536035749534,24.72449890030466,24.71079778509804,24.754372725127595,24.93560394989393
SRSF3,25.641347691560675,25.154103642073885,25.890346045277383,25.31993460527175,25.504013695502923,25.587687396530267,25.738794037123636,25.94641237584318,25.671531410922476
SRSF4,24.535013829761294,23.369124641567094,25.368067759197917,25.098357527701857,24.17628896877543,24.854200553725068,24.236203518348887,24.92664449432853,25.20999040993184
SRSF5,25.684913260304484,25.025966710148136,25.64747461578674,25.098357527701857,25.03510360616581,25.11575867153032,25.653445045114637,24.923985393355977,25.001573335958724
SRSF7,23.227614202395692,23.002011746317695,23.209864108369594,22.743459850348355,22.929721910637472,22.624630292792684,23.282952362344215,23.164353714297185,23.189761699149088
SRSF8,24.365615312138495,25.506465582805756,25.09344948519714,24.614986335345087,24.19664035619854,24.859960532933215,24.14137642638382,24.413982743345674,25.55103254858182
SRSF9,23.864985480984647,23.633066613810666,23.795001275160136,23.567750003339583,23.940438098488073,24.058459771400674,24.32520733099149,23.94283679126887,24.08966387404649
SSBP1,23.11156249304969,23.444315445307826,23.751375979713245,23.24513639409711,23.351399368929716,23.42768263810507,23.631478490417415,23.7719580460143,23.2022492118808
SSR1,22.237492775576655,23.19054365564394,22.955336911780584,22.236314939946215,22.665797251159564,22.93752573106738,22.750006110560406,23.26467515069647,22.975422009969407
SSR4,22.031897667965758,21.942660005016297,22.444941879392033,22.15449518242052,22.28685137020988,22.140387063370287,21.88803247769591,22.277820544607657,22.064064429364247
SSRP1,21.54928850517013,21.618208231023953,21.952435988548878,21.56912846791038,21.695801710489455,21.60742660809985,21.884377562602747,21.75420110140261,21.703916814452107
ST13P4,24.002529386927055,24.584225619200215,23.940582076558833,24.501833685294194,24.323366775432174,24.090973261472882,24.076399320386226,24.04296142552025,25.082633507140557
STAG2,18.965482023753292,17.947594747204548,18.25956127081788,18.76353657330771,18.618580599200417,19.479451898055977,18.417647918494175,18.820364469452656,16.860118968121196
STAT1,21.0739604806416,21.08476264332613,21.24634331955511,20.841427404261154,21.26412463005613,21.225928709785673,21.20312861443944,21.192204874872267,20.64344621726834
STAT3,19.86049816289073,19.68274621815563,19.691623811869043,18.625182998744755,20.248378673250222,18.938502998895494,19.548608365532225,19.526441499958235,19.36966335631019
STAU1,20.584510575172303,20.09353150299905,20.56006898316454,19.668827383656343,19.682993041864243,20.274095395172914,20.22245587023947,20.15036925148067,19.73848910959432
STIM1,19.347281678569313,20.20101511082983,20.617910418740795,19.2339018993611,19.003520263136007,20.13001980219819,18.72185839976297,19.715407295282844,19.739460594318217
STIM2,21.016074195129793,20.10272454146055,20.82343081861436,20.273656809282173,20.306425886654676,20.525311515678347,20.755202400176,20.311008383699097,20.26315947943794
STIP1,23.778351531142476,23.939167245053078,23.62882980098449,23.9982508213527,23.956793026615692,24.061080648839717,23.613348352701003,23.7104323498997,23.649754232107007
STK39,20.72036186253368,20.04723207800574,20.898635809354627,21.02474806985179,21.181286100050503,20.767924500252263,21.2169666357751,21.17128919443987,21.00989123287802
STK3,19.655821915839283,19.09605335915166,19.81079259263885,20.0166862104586,20.22540638965934,20.06604640893664,20.199361295764167,20.377567284836893,18.736067020133177
STOML2,22.728925309262223,22.165996303841673,22.410871018558336,21.705896498275614,22.891777359461464,22.005941901780233,22.9021363092063,22.804501437163935,22.741633750304032
STRAP,21.479566550760666,21.98596513562569,21.63957542770324,21.92153880170443,21.8500356280925,21.07505652461112,21.41668614527614,21.150515380560325,21.647762927849882
STRBP,22.48223898283078,23.133945596155108,22.864167930573835,21.32527330688466,22.314333570359413,22.738223492626474,23.224795460449844,21.45956242194407,21.768642558823554
STT3B,21.38553901842922,20.646569157558375,21.236891039534893,21.085315978272497,21.179401717654784,21.300138044246143,21.573497421243253,21.17770410658667,20.491936596762947
SUCLG1,22.534516132312763,22.741457717067597,22.90624292440539,22.641898559950363,23.08607537324719,23.09935379628685,23.078023384516136,23.02798406687492,23.24724044400925
SUCLG2,22.338081965622514,22.520513480338725,22.181138568736223,22.70647173553051,22.4798649165001,22.24306750957227,22.705222971629233,22.58899996172074,22.267546313169717
SUMF2,25.42907486758125,26.26429962921432,22.356676265148863,25.340685466245084,25.452956632778086,25.08606588592081,24.908093313621798,25.143851942451825,25.407222363887602
SUMO2,25.336361587131094,25.149892736231998,25.316084232365405,24.989335939160704,24.922076450119622,25.850859362349716,25.476119438265307,25.577875575416577,25.439284103882073
SUMO3,24.896577688700717,25.62565177843595,25.91521649563721,25.732508581850883,24.922076450119622,25.649787894119516,25.32189678903817,25.146245280441956,25.789021631748593
SUN1,24.935547647153616,25.69509522625346,25.91521649563721,25.620338492097105,25.3528087375716,25.649787894119516,25.335550335317826,25.836401195158622,24.051074250386236
SURF4,21.425027926321057,19.87426857939626,20.938568154443047,20.42981171813848,20.87387787512941,21.548570902101623,21.557297759593446,21.536977240826136,20.773931409344055
AARS1,21.680388287778634,21.697803202816317,21.614968907830317,22.020460584987983,22.2440595363863,21.724717353650227,22.065913944974866,21.962556760989223,21.732814957299148
CARS1,19.920639670680913,19.361235514285664,20.030137986509715,20.12273541530145,20.657175040327513,20.342050450765544,20.364961304507645,20.21291277035008,20.085667870117785
DARS1,22.668556404026276,22.41764435497003,22.835270372407393,22.608127314293455,22.40093685496802,22.732315626252486,22.59876001526089,22.178075106868096,22.926427250113907
DARS2,21.608325426960747,21.172451808378014,21.535623057033114,21.71039051321696,21.525365793300292,21.690130726725048,21.937839562000235,21.675082576896518,19.306919204992333
EPRS1,20.51187839008866,20.49132362614032,20.538803268520542,20.480218435152988,20.699518913190023,20.139812841130386,20.456345861244998,20.829475716381836,20.456714772721988
FARSA,20.22599870550674,20.231635697695534,20.301982717967707,20.171697511620465,20.39208888768401,20.016286066195093,20.115865133978197,20.347865689605882,20.114924477376228
FARSB,22.241150109625107,22.095581721641878,22.15778560362281,22.05415498369016,22.13316480283437,22.375207939206188,22.27669073493268,22.287553303222634,22.101937067406837
HARS2,21.869397171790858,21.154990107939135,21.63582481757326,21.980837689043973,21.252820343687848,21.95271596326106,21.598655091606233,21.297607257093446,20.797105741293414
IARS1,21.89868070830013,22.123180139685637,21.956201945579046,21.659921644404058,22.1931100942789,22.202703181753886,21.823433390978263,22.09890688217419,22.102293857549522
IARS2,20.142886290426674,19.81308434028965,19.78838364823111,20.172195512685825,19.80537897356909,20.07457098286065,19.819058548463502,19.949457794650996,19.86329259585971
KARS1,21.607873156915957,21.815606037132603,21.847206260090182,21.9623550792506,21.78844258445791,22.05312675730199,21.805816016308338,21.939747183018394,21.464794048631617
LARS1,20.582708457760724,20.23508358334618,20.474907365515175,20.552778125470518,20.532688211955847,20.780498032354046,20.636566204968936,20.601797319499987,20.29183795028931
MARS1,20.984456745579394,20.652700248926145,21.218810782590666,20.50231155172073,20.650564573999716,20.47453650543385,21.02836225385103,20.72211573548932,20.01889291441023
NARS1,23.550181292608976,23.533973535584725,23.514882937935557,23.850594106801317,23.66053811177907,23.643542090792934,23.598041231608214,23.4862662458672,23.624080497885316
QARS1,22.203725269655344,21.981447969325203,22.174577587044762,21.7842117270022,22.11650617773983,22.366726418288426,22.429596231311102,22.39321899877082,22.163570143827926
RARS1,23.066834812927993,22.878965451242784,22.97437488490914,22.849186466949863,22.9228646127349,22.94075565402938,23.216589304056455,22.94226104991295,22.96482988769352
SARS1,20.6897828278362,20.228163223054967,20.448411784003184,20.08404087426704,20.56693160076556,19.858990505916672,20.2945178673898,20.479755114432116,20.769371710088418
TARS1,21.2629532886845,20.990539601791436,21.344037538722326,21.315772592684123,21.431360314509387,21.391208966115226,21.27814463852534,21.673737067271688,20.820530302383194
VARS1,20.7992171974555,20.396976099343092,20.975908016608688,20.543721657220786,21.14711282781162,20.8476718880242,21.195164363055547,20.896114688555656,20.299714208582618
WARS1,21.37749110885163,21.05516847233205,20.109931337152346,21.763985412185246,20.839462649436285,21.856198750894226,21.508208137449223,21.973122108025535,20.97350465173009
