OMICS_ICL103_Mock_3hr_Protein_1_079,OMICS_ICL103_Mock_3hr_Protein_2_027,OMICS_ICL103_Mock_3hr_Protein_3_025,OMICS_ICL103_Mock_3hr_Protein_4_007,OMICS_ICL103_Mock_3hr_Protein_5_063,OMICS_ICL103_NS1_3hr_Protein_1_059,OMICS_ICL103_NS1_3hr_Protein_2_044,OMICS_ICL103_NS1_3hr_Protein_3_014,OMICS_ICL103_NS1_3hr_Protein_4_033,OMICS_ICL103_NS1_3hr_Protein_5_081,OMICS_ICL103_VN1203_3hr_Protein_1_085,OMICS_ICL103_VN1203_3hr_Protein_2_058,OMICS_ICL103_VN1203_3hr_Protein_3_076,OMICS_ICL103_VN1203_3hr_Protein_4_087,OMICS_ICL103_VN1203_3hr_Protein_5_008
MARCKS,18.22641255636693,18.25256421242571,18.697739724858867,18.767549213244795,18.642615118873714,18.293701963031893,18.52913539521378,18.483050415574905,18.63638026064569,18.13557051232408,18.65106943746672,19.305186760713166,18.031113349910605,18.823840076139433,19.098751733311666
MAPRE1,22.404643061048137,22.511676534865185,22.312590116586296,22.431785065869125,22.64137582556531,22.423856940299736,22.361315588753243,22.55363190828919,22.555149737901253,22.39810194111505,22.870920222626186,22.69385388362549,22.572829563963523,22.87446129488589,22.60340517049712
MAT2B,22.079208386355504,22.209052397020784,22.08376285750747,22.297286253122913,22.617308304963622,21.98907580772821,22.296855613716303,22.350836710322685,22.689024856205926,22.63242912768588,22.562858596793482,22.547301264729313,22.222720358456556,22.793926294074975,22.128730300327753
MATR3,21.446088387577024,21.260029038706477,21.511559461924136,21.552911222749973,21.92600057818819,21.46148971400824,21.542810565990866,21.65787521577156,21.79815618198594,21.466802276020992,21.818028702425803,21.8185835307648,21.889885675813716,21.951082707201103,21.456949677859285
MAVS,23.610834869831486,23.278794858727313,23.183860764652906,23.500967545103247,22.615556984885803,23.176429877574613,23.146544773876357,22.555019166337896,22.91473947573675,22.843599009183198,23.38581173680011,24.172149432790576,23.198228248202348,23.754877496738235,23.05564894732386
MYBBP1A,18.489084130220405,18.759062299177263,17.42089978942673,18.75758108682652,19.10878773942995,17.955605137514095,17.646189703976486,18.641289412496768,18.703546000817347,18.410745942087928,19.11541102459365,18.652091075149517,19.2506226216068,18.625088375906014,18.299480268830486
MBOAT7,20.09591160854057,20.16054784227501,19.83017318436578,20.024488041215097,20.309861937113347,20.198944933356607,20.13346603383339,20.127385354178404,20.21262182719493,19.19465108392461,20.056212640090358,20.19421456948009,20.273926065311958,20.5990756587223,20.456167708996546
MCCC1,19.69968643246891,20.062563608632956,20.38499714739173,20.04521146151859,20.13874864532317,20.40208323224548,20.367395327086335,19.710430297587628,19.630926266095013,20.313504747246018,20.378430389221556,20.002021871570566,20.215739538005508,20.166423703064662,19.675368475381596
MCCC2,19.13725978767117,19.42511192317484,18.99806916052732,19.38675803203863,19.51593943151842,19.11349387474494,19.162000265923876,19.51302446926144,19.338771522137318,19.12788799120071,19.462169980375133,19.21174202846094,19.508658775389556,18.97604698829271,19.090996488093595
MCM2,21.193745135182066,21.249992186233825,21.27604732053838,21.560817649540965,21.543103785111377,21.435348493553008,21.389272088090422,21.12796916992746,20.910728396568565,20.826131068376974,21.152934061443418,21.347837769434413,21.368975145304848,21.015464374574695,20.972306661980056
MCM3,21.798764183832944,21.775596357444485,21.952737720616213,22.077478939929165,21.821625555936272,21.747301600214534,21.407711476556152,21.775406657500717,21.556187647310203,21.763664148729774,21.76108422142359,21.905353394889104,21.86802340032986,22.1508213806111,21.094287249848037
MCM4,25.9349655643829,26.22831774774812,26.25678864900302,25.958105675775236,25.69996417470263,26.102640413367546,25.980103267969795,25.957958578485545,25.911157276391965,25.738569692063486,25.762769358695778,25.836218269094697,26.30828106893201,25.775197484662236,25.781595642148197
MCM6,20.742325257266245,20.56654337291574,20.15980390804337,20.872938425191922,20.629176722897235,20.4147903019009,19.869047215540707,20.22530008915601,20.377382896934378,20.519365810893202,20.71793044135984,20.69541342560485,20.699349417597702,20.89014653202926,20.549948697636875
MCM7,21.13782518914086,21.863887255053196,21.594947949834506,21.55938195120346,21.25812153956583,21.619566893080776,21.17646085557181,21.250411679710176,21.29958048506125,21.392452558148776,21.671521681577097,20.98597368612721,21.596542199422412,21.313785708899836,21.03431822376501
CD46,22.452085923904523,21.930316373326416,21.62228319821094,21.50415235285378,21.70971425661588,22.406575515533792,21.135887836355252,21.18675429733543,21.276926491037703,21.360614476275963,22.16196749913254,21.832617124576576,21.54836165684617,21.66714620070143,22.551067530165568
MCTS1,21.508692471203087,22.174347094866967,22.00638600263675,21.528718672122945,22.27328879372839,22.04260319790584,21.91143467362362,22.146699366101657,21.967611938327575,21.63514565501258,21.458269092743947,21.60866812243588,22.118620883077917,21.827947080091334,21.8224121913925
MCU,18.07267393960528,19.344349442336597,18.932644670871355,19.32944006794675,19.53314615585587,18.787080929780874,19.161518931679772,19.198142206457184,19.02920759790169,19.218822333390634,19.428181322486402,18.94262987103629,19.66321347061157,19.039423333855957,19.17510624020359
MDC1,19.53993289535263,18.779845486344378,17.2704775335359,19.25717781786907,18.507522567899073,18.255017626724054,18.391211857264555,18.359819587778304,18.004680360694678,18.428848969936286,18.336903527450062,17.38015051777348,18.662660242476022,17.621275901241262,18.526922390143426
MDH1,24.978871905058284,24.57781582088688,24.345857286769913,24.91020517469984,24.665609206750542,24.563716768481974,24.948082354864717,24.801257766123896,25.29910861446764,25.258967398772832,24.944216640138542,25.02444559961406,24.819766962733436,25.492973677690514,25.11918828019401
MDH2,25.092278534348967,25.370415389510317,25.072361121707157,25.270318616279706,25.38708152766836,25.16592476983785,25.145945246180826,24.8954423228661,25.51816704682365,24.979784563332938,25.196712535142666,25.60381766201472,25.31701968638919,25.56449414682598,24.95259955939006
MED19,21.410326609766994,20.62966957350607,21.537906098309787,20.921496080723216,20.608800290157905,21.162306728548753,20.90930793637644,20.717729247102458,20.413192585068415,20.492028172116903,19.517870137882003,20.588323181710265,21.168925629691753,20.44513288543153,20.853695401875225
MESD,19.85172586921778,20.34630481988202,20.497895712818334,20.43289092347895,20.653227995164816,19.71350973272876,20.622919224208772,20.631999272178295,19.892910203549278,19.55416666745233,21.01724673730892,19.952832282106883,20.027277224577745,20.664657094062832,18.93405237380115
MAT1A,23.910455728895094,23.851328915737902,23.981186637779416,24.098588693358955,23.338795851199507,23.97348376603082,23.819235393265576,23.456706599892964,24.10733939923788,24.496647784128275,23.713498082767575,24.60622574063075,23.42119482000549,24.277243253203356,24.1463296127424
MAT2A,23.879815486033618,23.852266797258338,23.973950000284898,23.9055165420925,23.757011815978277,23.82757106439382,23.83785330154697,23.87490334936119,24.300510395252374,24.470300694926934,23.586593310630576,23.758913384412423,23.63865129023547,24.041237625154963,23.954924932728304
MET,18.902642804905817,18.538546060874125,18.822079076534678,17.660333157028088,18.846308038943036,18.2740803420199,18.625335022150182,18.844981406142107,17.433829677427283,18.887199923490662,18.37273487948093,18.677636461019233,18.867171007830564,18.88245710601275,17.98389917698585
MAGOHB,22.715543601302535,22.783936514358075,23.5386794366946,22.149459978635583,22.74642299755361,22.763367314582567,22.50844022549873,22.897780451774484,22.839470168483032,22.580887696387336,22.664899882056552,23.09948695089471,22.734996742513935,23.26294800015894,22.640584420835502
MAGOH,22.842245664837584,22.783936514358075,23.5386794366946,22.149459978635583,22.781193172834918,22.763367314582567,22.50844022549873,22.897780451774484,22.839470168483032,22.580887696387336,22.664899882056552,23.12194210840277,22.558569130357583,23.26294800015894,22.640584420835502
MGST1,22.943323986230048,22.457977709129338,22.638667601887303,22.40927319227668,22.78099123067711,22.727548541909513,22.25221504565974,22.556667897900496,23.086892767370227,22.301086122308014,22.77149231529661,22.923391619305992,22.402489290316772,23.071882350351018,22.853908501090544
MGST3,22.36866687071561,21.828905116281796,19.901664961381968,22.316429395528125,22.070118292499096,21.362962289309337,20.830766933315335,20.574474277897544,21.774916435953468,21.67532060071057,22.04405189422227,21.577750182369577,21.655501155763456,21.687206616086115,21.955327834920446
MIEN1,22.34787695574569,22.094610127373954,21.296785880163036,21.710453393344086,21.876682611720764,22.02697630454062,23.42412030989049,22.3358541954339,23.785622089190433,23.715369338449037,22.81586057191926,22.219438480729764,22.059650680984998,23.254650980991773,23.385693197684667
MIF,27.370702630166495,27.615911302534442,27.22375828426069,27.149983604506495,27.22960989106206,27.764758771769003,27.60574875984162,27.240426722244813,28.523452072209185,28.448578258416234,27.673650517382754,27.31615430348603,27.07556108231617,28.529445961945648,28.291635100179292
MISP,19.889763741812303,19.909189272152602,19.988796239771272,19.515543769968566,19.856078922212166,20.012238552913367,19.188425558572295,20.49035693884467,19.638796275648474,19.4027331641625,20.109244241487527,20.281916967517873,20.187244588475483,19.969627962865573,19.524918299949586
MAPK1,21.903164832394747,22.200860001322944,22.69120201611211,22.941968780963855,21.84949661520661,22.47743138982053,22.520121336199878,21.588643799909466,21.95040402181047,21.855150714563308,21.637491326505366,22.126705765193865,22.022375731080245,22.60714840260611,22.122442557579404
MYL12A,22.189391160671427,21.92400540855663,21.64934695941829,21.83494184566227,22.351489544930406,21.43932711887602,22.230463538047076,22.197479736592605,22.151252593268076,21.371247908219082,22.478014755446903,22.080437176145807,21.518508208070543,21.864585036934916,21.64880097394407
MYL12B,22.2378797427965,21.92400540855663,21.52365200338906,21.83494184566227,22.42776375670908,21.43932711887602,22.230463538047076,22.197479736592605,22.12081736034412,21.371247908219082,22.478014755446903,22.080437176145807,21.518508208070543,21.864585036934916,21.534522534737754
MLEC,20.923209898075815,20.73106180879809,21.161908163677758,20.88075538971249,21.07248001671875,20.86412424349978,20.839127801010072,21.12833998279312,21.116598763292977,21.19017780365354,21.002236997345214,20.90318514988172,21.0932093287044,21.248209469909153,20.877592173401496
MOB1A,21.551147407115064,21.185922557822916,21.242247425116204,21.65284069102687,21.266069293936383,21.44063242317276,20.990314505892567,21.23209232745682,21.255569485074545,20.90905323504775,21.39537222331564,21.53708478929802,21.14318289731185,21.804270540591116,21.188068621187004
MOB1B,21.196810169617102,20.361038248504382,21.12276383653093,21.65284069102687,21.51364755241839,21.44063242317276,20.858126280044495,21.220824588669185,21.410219386140565,20.90905323504775,21.410091641033304,20.65460164178376,21.14318289731185,21.84440508947648,21.188068621187004
MSN,24.070968190396883,23.94873799132739,24.001142016680653,24.074292235568095,24.153959911654397,24.105121625300768,23.894052999763314,24.154455697683247,24.096225851904254,24.20192095882104,23.97015881514585,23.998131042847348,24.04079154798219,24.09449880421036,23.941974175707024
MOGS,21.701517815319207,21.643312812379286,21.33134043584659,21.949508318286597,21.957705851321492,21.65242605306256,21.70600094261798,21.732981778532825,21.75184420538193,21.797113948698318,22.211062190228454,21.747869529307167,22.082647984952352,21.802818180187266,21.558982975264165
MAP2K1,22.445701223500393,22.33057891460911,22.07919150174472,22.636115359804737,22.36836460543735,22.058796466291408,22.466164787306738,21.971825049306343,22.461135298745447,22.188076471329424,22.946823610900225,22.068060936158204,22.60903114997255,22.606006464927475,22.830657766487583
MAP2K2,22.096057533656392,22.417702694755583,22.171832323534268,22.37998439350549,22.2604884685785,22.058796466291408,22.466164787306738,21.971825049306343,22.461135298745447,22.188076471329424,22.636820117042667,21.994059918834044,22.160886105984268,22.684932997675674,23.135196075709775
SLC25A3,25.87819439748437,25.035559218970818,25.118267645954624,25.447071027760167,25.627699574458603,25.35675141850906,25.055218927608472,25.657961027373815,25.6354134420324,25.226776157408032,25.498193342266276,25.906452034651558,25.27942414807511,25.9799136452501,25.576300890857027
PMPCA,20.19253211456721,19.930820352044698,18.92637078517201,19.387114899579586,19.424306625226187,19.157670850854238,19.231615187636706,19.786295646801676,19.40338186898147,19.12826997998356,19.996133593094832,19.63887696316432,19.339916975901602,19.25902536838581,19.024738447234842
PMPCB,22.89195656319878,23.068158756228776,22.678369689326352,22.71890572243587,22.743872892788186,22.540544540095542,22.13056120078192,22.658554497587577,22.561137924719436,22.864072254150983,22.436866258126553,22.59720728778644,22.98735864941402,22.907480331196272,22.349227844125366
M6PR,22.20056606425694,22.138700434209746,22.70159384260439,22.13052058400011,22.147272905832054,22.038979766765166,21.964284144627,22.674520457799858,22.268738096901863,21.748493870219455,22.322085362330906,22.455650968018904,22.048137271322453,22.2016734519054,21.77040230455741
MRM1,18.50240676484275,18.080189407735155,17.539727298232272,19.120337068619445,18.599209973410797,17.867843137385286,17.95572094209134,18.49007769959856,17.960177972572254,18.555232328766277,18.397041406656797,18.98534216306494,18.651945433197696,18.89820141873307,18.1763660521841
ABCC10,23.841760170077833,22.390601337093713,23.19290841414318,22.81470832598918,23.250810595430647,22.47381626200426,22.27156263850876,23.409030417319144,23.22286951452091,22.33093623412725,23.202087201772034,23.600571129468896,21.946923473009655,23.432317582109143,23.348492766706293
MSH2,19.70277721320172,20.014113173331168,19.053425395238904,20.058510080056436,20.143414228220838,19.61196582121662,19.61352823736182,19.117162562945484,19.866085876585707,19.99430456392574,19.9065922452398,19.874486998526706,19.72193147050447,20.00987652944083,19.238911488618236
MSH6,19.720546727328667,19.496909283356995,19.70433573887069,19.10054102064934,19.72311579566067,18.39247305522514,19.56953585070756,19.64037705828237,19.886035086557186,19.541579883158022,19.842977750198145,19.903983210522195,19.601219992688083,19.6641312821988,18.853637996843
