"","stat"
"GPRC5A",-0.995494176121973
"GPS1",2.48346847772691
"GPX1",0.488336362014416
"GPX2",-1.91307098345269
"GRB7",-1.13200786060408
"GRHPR",-0.755351123572721
"GRPEL1",-0.615075793058026
"GRSF1",-0.131986947208742
"GRWD1",-1.75573420990137
"GSDMB",0.416105654096669
"GSDMD",0.0284534320285772
"GSK3B",-0.0990845919187483
"GSN",0.878795324202471
"GSPT1",-2.20471286107917
"GSPT2",-0.809408373203449
"GSR",0.324150181016494
"GSS",-1.14785369012283
"GSTK1",1.12806017632157
"GSTM3",-1.69143883890666
"GSTO1",-3.56907041575316
"GSTP1",-9.51464718192375
"GTF2I",0.612546717443012
"GTF3C4",1.16299712499119
"GTPBP1",0.404005947774885
"GTPBP4",-0.160519627860762
"GUK1",-0.230641474020494
"H1-0",-0.939531652772714
"H1-1",-1.88413391801754
"H1-2",-1.13871072978728
"H1-4",0.812278643663696
"H1-5",0.614430904248462
"H1-6",0.854361670987224
"H2AC1",0.24781455829914
"H2AC11; H2AC13; H2AC15; H2AC16; H2AC17",-0.169025977127647
"H2AC12",-0.169025977127647
"H2AC14",-0.169025977127647
"H2AC18; H2AC19",-0.36646859623656
"H2AC20",-0.36646859623656
"H2AC21",-0.297572692035954
"H2AC4; H2AC8",0.216738213778364
"H2AC6",0.216738213778364
"H2AC7",-0.169025977127647
"H2AJ",-0.169025977127647
"H2AW",-0.507482348609109
"H2AX",-0.0400965745462839
"H2AZ1",1.62574690113151
"H2AZ2",1.62574690113151
"H2BC1",0.787129242215279
"H2BC11",0.85545844265253
"H2BC12",-0.422742169085662
"H2BC13",-0.293909031002264
"H2BC14",-0.336137881720749
"H2BC15",-0.422742169085662
"H2BC17",0.85545844265253
"H2BC18",-0.422742169085662
"H2BC19P",0.490505738952193
"H2BC20P",0.490505738952193
"H2BC21",0.85545844265253
"H2BC3",0.85545844265253
"H2BC4; H2BC6; H2BC7; H2BC8; H2BC10",-0.422742169085662
"H2BC5",-0.422742169085662
"H2BC9",-0.422742169085662
"H2BS1",-0.336137881720749
"H2BU1",1.1918357881076
"H3-3A; H3-3B",-0.0753605356244795
"H3-4",0.324810889086025
"H3-5",-0.807829948570957
"H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12",-0.212678770060804
"H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16",0.674933780896903
"HACD2",1.00132161919662
"HACD3",2.14873602437441
"HADH",0.514271230266056
"HADHA",2.59402281162542
"HADHB",1.80951308109743
"HAGH",0.544043059561522
"HARS2",0.517071209904664
"HAT1",-1.29023243300787
"HAX1",0.488321473199242
"HCCS",-0.076704370250319
"HCFC1",0.0432294517498927
"HCFC2",0.192705662385199
"HDAC1",-1.2520817925396
"HDAC2",-3.75723165617535
"HDDC3",-1.22623422909802
"HDGF",2.06955214799524
"HDGFL2",-0.22764802946507
"HDLBP",-4.95079181479207
"HEATR1",1.22748982784757
"HEXA",-0.0354767339795
"HEXB",0.591507467348989
"HGS",-0.814064214721946
"HIBADH",-1.11993030148041
"HIBCH",1.8097482487802
"HID1",0.78879800179368
"HIGD1A",0.748843820323527
"HIGD2A",0.667785391099904
"HINT1",-6.5248584789998
"HINT2",-7.20949819064136
"HIP1R",-0.00137584527749121
"HK1",-0.29632749835489
"HK2",1.05541273382238
"HK3",-0.424906203023458
"HKDC1",0.770334654375203
"HLA-F",-2.27398162587536
"HLA-H",-2.11966745764478
"HLTF",-1.53218146107187
"HM13",0.321838919601895
"HMBS",-0.180981439424228
"HMCN1",1.1746686391994
"HMGA1",0.27249130248085
"HMGA2",0.33530003945176
"HMGB1",-0.705806956866423
"HMGB1P1",-0.557597907306535
"HMGB2",1.39105439736189
"HMGB3",0.248969028572761
"HMGCS1",-3.64522929158159
"HMGCS2",-0.984533960131809
"HMGN1",0.69712798502261
"HMGN2",0.731101669019189
"HMGN3",0.719097136514756
"HMGN4",1.62051457974839
"HMOX2",0.350575076331504
"HMX3",-2.14156858740978
"HNRNPA0",0.652170618385262
"HNRNPA1",0.186141070554104
"HNRNPA1L2",-0.335719524674101
"HNRNPA2B1",0.995722735733321
"HNRNPA3",0.0374974567403968
"HNRNPAB",1.13162338797542
"HNRNPC",0.951996339301158
"HNRNPD",1.87825407437928
"HNRNPDL",2.34177375175494
"HNRNPF",0.146914046906042
"HNRNPH1",1.34538728800544
"HNRNPH2",1.95623464099691
"HNRNPH3",2.16178318363864
"HNRNPK",-0.780650649847526
"HNRNPL",1.28249045891286
"HNRNPLL",0.593526138713517
"HNRNPM",1.8377203965422
"HNRNPR",0.656079127393593
"HNRNPU",1.49058785992013
"HNRNPUL1",1.61721350891917
"HNRNPUL2",-0.198062494101566
"HP1BP3",1.00605142979929
"HPRT1",-0.252441012763675
"HRAS",-1.06396339455421
"HS1BP3",0.473101204663109
"HS2ST1",-0.37498262665409
"HSD17B10",2.61713320099609
"HSD17B11",0.568777333966814
"HSD17B12",0.976276515256826
"HSD17B4",-0.0435838172014222
"HSDL2",0.206523809929916
"HSF1",0.0281914794395812
"HSP90AA1",-0.234110805340453
"HSP90AA2P",-0.163823195492949
"HSP90AA4P",0.0480484917398556
"HSP90AA5P",0.557766782999058
"HSP90AB1",-2.63854018155443
"HSP90AB2P",-0.243305034350137
"HSP90AB3P",1.91138433002035
"HSP90AB4P",-1.12446448604213
"HSP90B1",0.0772460493413048
"HSP90B2P",0.0837434708749328
"HSPA1L",-3.54105158131573
"HSPA2",-1.9370429487796
"HSPA4",-0.666502146302479
"HSPA4L",-0.256547265846968
"HSPA6",-2.8584398716299
"HSPA7",-3.63485460706948
"HSPA8",-2.18669960840444
"HSPA9",0.93777460538657
"HSPB1",-2.19635364271071
"HSPBP1",-0.848078427378085
"HSPD1",-0.909900250720599
"HSPE1",0.751834184744385
"HSPH1",-3.54006395484084
"HTATIP2",0.800600054515578
"HTATSF1",0.213420851067651
"HUWE1",0.865299397436604
"HYOU1",-0.129743703837905
"IARS1",0.190750019919283
"IARS2",-1.64404980116821
"IDH1",-1.19209653238913
"IDH2",-0.894097316852116
"IDH3A",-1.51678435712609
"IDH3B",-1.51800454953989
"IDH3G",-2.8038998599224
"IDI1",-1.21038876464199
"IFI30",1.51344707444865
"IFI35",0.249120559972869
"IFIH1",-2.24264309305649
"IGF2BP1",0.0697799432889338
"IGF2BP2",0.459637064361263
"IGF2BP3",-0.186361203466625
"IKBIP",-0.140257666375437
"IL18",-1.03240034939575
"ILF2",1.96358929194788
"ILF3",1.07582227457602
"ILK",-0.657058864558749
"ILKAP",-0.211735174481839
"IMPDH2",-1.51645199868161
"INA",-0.767730953986623
"INF2",1.07105968160441
"INPP4B",0.988669901843572
"IPO11",0.451119536741557
"IPO4",-1.09240312616183
"IPO5",0.423745533663988
"IPO7",0.650982077968521
"IPO8",-0.404885244428036
"IPO9",0.496513947965663
"IQGAP1",0.901617931445183
"IQGAP2",-0.997740516706263
"IQGAP3",-1.03271853885493
"IRF2BP2",2.3227388908802
"ISOC1",-0.0394383503334043
"ISOC2",0.346403959999367
"ITGA2",0.357674829958226
"ITGA3",0.0272943711171936
"ITGA6",-15.1677631428119
"ITGAE",-1.71085077815812
"ITGAV",-0.834410543840186
"ITGB1",0.161536513813825
"ITGB4",-0.984834581692562
"ITGB5",1.27062965047781
"ITGB6",-1.40760639787619
"ITPR3",0.79731196267175
"IVD",-1.58384846097852
"IWS1",-0.225277309531914
"JAG1",0.486214048716722
"JAK1",1.03618606110028
"JUP",-0.67017193089701
"KALRN",-0.364146434472633
"KANSL1",-0.176242655907214
"KARS1",-0.105774938507648
"KAT7",0.704048155739523
"KCMF1",2.20225373805475
"KCNA7",0.310798993905283
"KDELR2",0.516617391991375
"KHDRBS1",1.23209703545984
"KHSRP",-0.461074053681892
"KIF11",0.322153956760544
"KIF1A",0.536530661597711
"KIF23",-0.984731614003214
"KIF2C",0.102315056452945
"KIF3B",-0.138733092353872
"KIF5A",-1.13247106901458
"KIF5B",-0.0021665008873939
"KIF5C",-0.829946584228403
"KIFC1",-0.279767079868385
"KLC1",-0.346083269186591
"KLC2",1.82332820576087
"KLK6",-0.819248803621356
"KPNA1",1.06588621684846
"KPNA2",-0.571240094506212
"KPNA3",1.16145005192793
"KPNA4",0.404497952660722
"KPNA5",0.222761680329974
"KPNA6",0.408517439364713
"KPNB1",1.45243823144455
"KRAS",-1.06396339455421
"KRR1",-0.253550486787997
"KRT1",0.049014552043342
"KRT10",-1.08068313669314
"KRT12",-0.679022393900687
"KRT13",1.23191251829381
"KRT14",-0.0730012409981966
"KRT15",0.0983523599937051
"KRT16",-0.206986333939523
"KRT17",1.12000729426735
"KRT18",0.70814884683838
"KRT19",-0.341482451821072
"KRT2",0.0505317834945721
"KRT20",0.226826948494586
"KRT23",1.8099847548483
"KRT25",-0.74547790198744
"KRT28",-0.74547790198744
"KRT3",-0.186905661891033
"KRT31",-0.391335348785163
"KRT32",-0.391335348785163
"KRT33A",0.52909559774831
"KRT33B",-0.391335348785163
"KRT35",2.02683137958805
"KRT36",0.200707944472379
"KRT37",-0.391335348785163
"KRT38",-0.391335348785163
"KRT4",-0.527168717978101
"KRT5",0.948364724710129
"KRT6A",-0.487333367514045
"KRT6B",0.686923754414944
"KRT6C",0.434533870031147
"KRT7",1.55687141072178
"KRT71",-0.451612806834004
"KRT72",-0.160785001064684
"KRT73",-0.570862110552884
"KRT74",0.187127185461693
"KRT75",1.37093386489618
"KRT76",-1.19555707571266
"KRT77",0.0604477717035075
"KRT78",1.03350891109267
"KRT79",-0.0300104755824903
"KRT8",-0.139674974941407
"KRT80",-0.580152194251955
"KRT81",-0.29995475545545
"KRT83",-0.223234590228212
"KRT84",0.292727060456093
"KRT85",-0.224503671239047
"KRT86",-0.223234590228212
"KRT9",0.367855753602776
"KTN1",0.0736309896754924
"KYAT3",-3.11186527134253
"LACTB2",0.288623714918416
"LAD1",0.443187557802302
"LAGE3",-0.891141412393719
"LAMA3",-1.14173719665862
"LAMB3",-3.37570958071007
"LAMP2",-0.244594527890795
"LANCL1",-0.691193799130114
"LANCL2",-0.255518488194944
"LAP3",-1.43164661610559
"LARP1",0.248173847307375
"LARS1",-0.622356940198829
"LASP1",0.683363234670813
"LBR",-0.512153680409722
"LCN2",-2.88324273445977
"LCP1",0.438556647694324
"LDHA",-0.248759624999658
"LDHAL6A",-1.73771880793641
"LDHB",-0.502165722176902
"LDHC",-0.195646182589434
"LEMD2",1.08394008562956
"LEMD3",1.89485679187843
"LETM1",2.06264763574746
"LGALS1",-0.0669347590790779
"LGALS3",0.296285145366815
"LGALS3BP",-0.389158883486703
"LGALS4",-0.0538411052020402
"LGMN",-1.5001404533184
"LHPP",0.6296336168683
"LIG1",0.689530313162408
"LIMA1",0.315775932735159
"LIMS1",-2.70249678497933
"LLGL2",0.293336048219897
"LLPH",-1.32061510482336
"LMAN1",0.54026306527482
"LMAN2",0.59040607863248
"LMCD1",-1.90897377829624
"LMNA",0.941390753005321
"LMNB1",0.218784758313197
"LMNB2",1.43505066651213
"LNPEP",0.104194342909585
"LONP1",0.692514960531169
"LPCAT1",-3.26369071942754
"LPCAT2",0.560668538492522
"LPP",-0.625183868039133
"LRBA",-0.969920070650155
"LRPPRC",0.51451144402671
"LRR1",-1.41899135370398
"LRRC1",-0.8098542463999
"LRRC41",-0.0347150493634677
"LRRC47",-1.72438086596484
"LRRC59",-0.286477061373944
"LRRC8A",-2.72515395169685
"LRRFIP1",0.868314611207059
"LSG1",-1.54968022703071
"LSM12",0.216413974142732
"LSM2",0.709151825667579
"LSM3",0.0665843436803569
"LSM4",0.386007891741027
"LSM6",1.30310592481973
"LSM7",-0.0248709209588265
"LSR",4.1716968224135
"LTA4H",-0.74850035958226
"LUC7L",-0.262391194230869
"LUC7L2",-0.00742706706401063
"LUC7L3",-0.0374967320619852
"LXN",1.28169143425273
"LY6E",-1.83577856279145
"LYAR",0.580715302046784
"LYPLA1",-3.16218738675288
"LYPLA2",-1.9131262910384
"M6PR",-0.947518885327598
"MACC1",0.368209727454179
"MACF1",0.563699883109162
"MACROD1",-0.609001423005079
"MACROH2A1",0.401138388766217
"MAGOH",-0.498736584478167
"MAGOHB",-0.645991196157621
"MAGT1",-1.0079091136497
"MAK16",0.785702765051217
"MAN1A1",0.128985911619198
"MANF",-0.602192775703828
"MAP1A",-2.36367130495488
"MAP1B",0.0841249154683293
"MAP1S",-0.267614138882478
"MAP2K1",-0.230768775646555
"MAP2K2",-1.31512229394769
"MAP2K3",-0.429080489062016
"MAP3K10",-1.01111504893387
"MAP3K11",0.128985911619198
"MAP3K15",0.128985911619198
"MAP4",1.24183697235817
"MAP7D1",-2.86676233009402
"MAPK1",-0.859900277410981
"MAPK14",0.700054688216846
"MAPK3",0.0426457716624876
"MAPK6",0.0402803933488556
"MAPRE1",-0.963118388993938
"MARCKS",-1.16626261019663
"MARS1",-1.61583754899171
"MARS2",-0.0442219375568269
"MAT1A",0.20437640575921
"MAT2A",1.5486148893747
"MAT2B",0.00724204564233015
"MATR3",3.95629382189777
"MAVS",0.397972193904794
"MBNL1",0.164051454896539
"MBOAT7",0.465100268479013
"MBP",3.39449946941868
"MCCC1",0.780168262633012
"MCCC2",0.835992682136391
"MCM2",-0.628296988459887
"MCM3",-1.18664859029904
"MCM4",0.145077550986003
"MCM5",0.401609350967458
"MCM6",-1.0309228968093
"MCM7",-1.95549777750263
"MCTS1",1.03694290128742
"MCU",1.26073356934314
"MDC1",0.859939738465107
"MDH1",-0.887411073578964
"MDH2",-0.800194272430052
"MDP1",0.177329299846417
"ME1",-0.0965715032676265
"ME2",0.040932851658864
"ME3",0.0137475910938384
"MED19",1.62418449025849
"MESD",0.483671514469979
"METAP1",1.40959829954068
"METAP2",1.10668994096979
"MGST1",1.40061765831343
"MGST3",-0.441843349564677
"MIEN1",-5.06502598392721
"MIF",0.525082570290648
"MISP",-0.71922622545592
"MKI67",0.714092865333334
"MLEC",2.23636585537582
"MLF2",0.528984085480476
"MMAB",0.597900517848686
"MMS19",0.605915473713384
"MMUT",-1.00784026415852
"MOB1A",1.54576103588123
"MOB1B",1.88833442136859
"MOB3B",-0.533745468169982
"MOGS",0.510500343562296
"MPC1",0.0519974045591624
"MPG",-0.779418221664946
"MPHOSPH10",1.90145416211322
"MPST",-0.337633624405762
"MRI1",-1.28926230769155
"MRM1",-0.0588617190181991
"MRPL1",1.1950426732121
"MRPL10",-0.266375338633953
"MRPL11",-0.561324083754848
"MRPL12",-0.845911797116119
"MRPL13",1.08484235809741
"MRPL15",1.06217516720057
"MRPL2",5.42162353358109
"MRPL21",-1.93513772263226
"MRPL23",-0.492036353396607
"MRPL24",-0.845759823648672
"MRPL28",-0.933834905780431
"MRPL3",1.42782738011501
"MRPL37",-0.65324089518192
"MRPL38",1.07734125101562
"MRPL4",0.236091004201619
"MRPL41",1.31593890833249
"MRPL44",1.11588110027067
"MRPL45",-0.781556378207058
"MRPL46",0.100036510137971
"MRPL49",-0.63473844982717
"MRPL53",-0.610412086887805
"MRPL58",0.840684355293319
"MRPS17",-0.155174225534926
"MRPS18A",-0.0883185545550664
"MRPS18B",0.851145780554086
"MRPS2",-0.756212329417062
"MRPS30",1.57962974827642
"MRPS35",0.2305126069396
"MRPS6",-1.07181176283313
"MRPS7",-1.18168285604296
"MRRF",-0.135245804178484
"MRTO4",0.260959040302063
"MSH2",0.12094252211479
"MSH6",0.145691008033836
"MSN",-0.0178266048713585
"MT-ATP6",-1.08574518391551
"MT-ATP8",0.607241396604299
"MT-CO2",0.235647079765401
"MTA2",0.812343201068136
"MTAP",-0.652881888809659
"MTCH1",0.125364767622352
"MTCH2",2.70986080048449
"MTDH",0.737741629926239
"MTHFD1",-0.521479425761716
"MTHFD1L",-5.6417940705468
"MTHFD2",-0.225115731230457
"MTHFS",-0.0666091663492884
"MTPN",-1.97809295586959
"MTX1",0.453024215049332
"MTX2",0.073608834107552
"MVB12A",0.528386308442441
"MVD",-1.17560477793316
"MVK",0.150503458115417
"MVP",-1.17976220615688
"MYADM",0.0210174425753516
"MYBBP1A",0.843829889721468
"MYF5",1.13738170723232
"MYH1",-0.115678556267873
"MYH10",-0.562437775615895
"MYH11",0.135013685905453
"MYH13",-0.115678556267873
"MYH14",0.755797467928383
"MYH2",-0.115678556267873
"MYH3",-0.115678556267873
"MYH4",-0.115678556267873
"MYH6",-0.115678556267873
"MYH7",-0.115678556267873
"MYH7B",-0.115678556267873
"MYH8",-0.115678556267873
"MYH9",0.781282245338301
"MYL12A",0.26435407305248
"MYL12B",0.139920013943203
"MYL6",1.00104469341579
"MYL6B",1.91921454358766
"MYL9",0.751440754342813
"MYO15A",-0.505175063418112
"MYO18A",-4.78664781999943
"MYO1A",-0.319693082824762
"MYO1B",-1.16503019739748
"MYO1C",-1.12188415394425
"MYO1E",-0.690153503277259
"MYO1H",-0.561589080347374
"MYO6",1.46023167129976
"MYOF",1.34793401896023
"NAA10",-0.804888768095955
"NAA11",-0.177735486414662
"NAA15",-0.636680434702547
"NAA25",-0.58865848797526
"NAA50",1.45085810064956
"NACA",-0.398947071881671
"NAE1",-0.0813319291015221
"NAGA",-5.39219994765672
"NAGK",0.911660430941578
"NAGLU",-2.59367800741719
"NAMPT",-1.14009512879163
"NANS",-0.82951497772652
"NAP1L1",-1.83958107142824
"NAP1L4",0.551074959470855
"NAPA",-1.3160469099965
"NAPB",-0.241183772477806
"NAPRT",-0.756647022005391
"NARS1",-1.26939085860413
"NASP",0.719276867028491
"NAT10",-0.16831183372802
"NAXE",-1.7292937162037
"NBEA",-0.969920070650155
"NBEAL2",-0.855356169611902
"NCAPD2",-0.56402495539811
"NCAPG",-0.515992627793703
"NCAPH",1.26470388732586
"NCBP1",0.30346834428762
"NCEH1",2.66952754927183
"NCKAP1",0.326003332939367
"NCL",0.396402835269865
"NCLN",-1.14915295386766
"NDUFA10",-1.08043093700869
"NDUFA13",0.418068098694423
"NDUFA4",2.94355853850673
"NDUFA5",0.910892544731101
"NDUFA9",-1.27045891798339
"NDUFB10",0.0931513353424867
"NDUFB4",0.997038085261652
"NDUFB9",-0.297358008818224
"NDUFS1",-0.00838324965693291
"NDUFS2",-2.88913202883187
"NDUFS3",-0.480470796795146
"NDUFS7",-0.146501072346738
"NDUFS8",-1.29328123752152
"NDUFV1",-0.110292718902919
"NDUFV2",0.0752705184096076
"NEDD4L",-2.3427346656897
"NEDD8",0.0960836378140977
"NEFH",2.58140670092352
"NEFM",2.58140670092352
"NEK2",1.93499455558787
"NEK7",-0.214693533916259
"NELFB",0.544933164548486
"NELFCD",-0.445807033189666
"NFS1",0.107136563332322
"NFYB",-0.931408275076376
"NHEJ1",1.09888591355352
"NHLRC3",-0.00508418615158897
"NHP2",-0.183481942386144
"NIF3L1",-0.219741649009012
"NIFK",-1.02332140982211
"NIPSNAP1",-0.58230011783299
"NIPSNAP2",-0.440825150529828
"NIT1",-0.665179728706884
"NIT2",-2.102138755319
"NLE1",0.633823017774689
"NLN",-2.57514303135729
"NMD3",0.205811833515142
"NME1",0.473709077074515
"NME2",-1.07671898191059
"NME2P1",1.13565728851736
"NMES1",0.952323340813816
"NMT1",-0.0256605633750276
"NMT2",0.951617078869029
"NNMT",1.54899095621262
"NNT",1.59889246161851
"NOB1",0.394895351622583
"NOC2L",-0.713866042348458
"NOC4L",-0.346392550241939
"NOL10",0.742612042077495
"NOL6",-1.15182654049476
"NOLC1",-0.120876469034656
"NOMO1",0.408190719296768
"NOMO2",0.705503630875361
"NOMO3",0.705503630875361
"NONO",1.08381482680565
"NOP2",-0.0233736205130819
"NOP56",1.39015722513966
"NOP58",0.740602988523129
"NOP9",-0.58950001418085
"NPC2",-0.883699844600266
"NPEPPS",-2.14113041622444
"NPEPPSL1",-1.27583055747985
"NPLOC4",-0.587245946933675
"NPM1",0.745283017293477
"NRAS",-1.31614415777392
"NRBP1",-0.889590915347788
"NRDC",-0.176407236788181
"NSDHL",-0.801916618957012
"NSF",-0.764195521957984
"NSFL1C",-1.65595629717976
"NSUN2",-0.302736471019499
"NT5C2",0.338136428113658
"NT5DC1",-1.12738211283101
"NT5DC2",0.33243531028902
"NT5DC3",0.66984610702601
"NT5E",0.749772692749242
"NUBP2",-1.46654963538624
"NUCKS1",0.404353690356531
"NUDC",-0.66308329725149
"NUDCD1",-0.145658604954527
"NUDCD2",0.549187510208586
"NUDCD3",-0.0668641552470506
"NUDT19",1.59490351271088
"NUDT21",-0.257680672282746
"NUDT5",-1.60613912011679
"NUMA1",-1.8047502197171
"NUP107",0.0696457379843682
"NUP133",-0.976463818616499
"NUP155",0.79059974229625
"NUP160",0.373938193616788
"NUP188",-0.22648125904758
"NUP205",1.08260230249237
"NUP210",0.233441037520227
"NUP214",-0.870859265143136
"NUP37",-0.493241113632977
"NUP43",1.69148112176137
"NUP85",-0.474870908977311
"NUP93",3.17416401365317
"NUP98",-0.647589222511482
"NUTF2",-3.95641165670213
"NXPH2",0.406757320576539
"OAS3",-0.200044474244342
"OAT",-0.702738868892183
"OCIAD1",0.725474069111236
"OCIAD2",0.413536398245307
"OCLN",1.91815260037543
"OGDH",0.594828048629624
"OGFOD1",-0.124597794047029
"OLA1",-1.07437654514654
"OPA1",0.630747757076632
"OR2T2",0.218283438757316
"OSBP",2.73917814451123
"OSBP2",1.36103250903139
"OSBPL3",0.399191067267138
"OSBPL9",1.38314931327365
"OSGEP",0.912436397900887
"OSTF1",6.41961451956717
"OTUB1",-2.96832228201437
"OXSR1",1.27656413660475
"P3H1",-1.50486215682415
"P4HA1",0.212962217623657
"P4HA2",-0.470985945265127
"P4HB",-0.479259063427889
"PA2G4",0.0787700421947959
"PABPC1",1.90251667864173
"PABPC1L",0.341596172787332
"PABPC1L2A; PABPC1L2B",-0.376699903814335
"PABPC3",1.79868788178175
"PABPC4",-0.0259997296216711
"PABPC5",0.293160504454602
"PABPN1",-0.600884836658423
"PACSIN2",-1.29532024512286
"PADI1",0.131528319446378
"PAF1",0.289758430676433
"PAFAH1B1",-2.67060911340637
"PAFAH1B2",-7.839968989351
"PAFAH1B3",-2.65712018667396
"PAICS",-1.91668573003221
"PAK1",-0.315922227852668
"PAK2",-0.971726546783427
"PAK3",-0.0591060776223769
"PAK4",0.100099327789128
"PAK6",-1.26740490891609
"PAM16",0.869127469555942
"PAPSS2",-0.761410448092412
"PARD6B",-0.523048753393032
"PARK7",-1.98550881798517
"PARP1",1.48566477875757
"PARP10",0.193882209877723
"PATJ",0.604831908959394
"PATL1",0.555633969147657
"PAWR",-0.680001538270543
"PBDC1",-2.8698241735956
"PBK",-0.115122215801724
"PC",1.04400858845662
"PCBD1",-0.765367669898831
"PCBP1",0.44991714749623
"PCBP2",0.486170777319549
"PCBP3",0.1450764797057
"PCCA",1.67832538318495
"PCK1",-1.51120883926891
"PCMT1",-1.71764028731148
"PCNA",0.0972714858165354
"PCNP",2.05925645216147
"PCYOX1L",-0.839248328886584
"PCYT1A",0.0534923599247611
"PCYT2",-2.71476852422459
"PDAP1",-1.99659158129198
"PDCD10",-1.23381674580065
"PDCD11",-0.0570931899634152
"PDCD5",1.2615614057727
"PDCD6",1.03541539294109
"PDCD6IP",-0.0854617899336822
"PDE12",1.24026980608981
"PDHA1",1.0311300546829
"PDHA2",1.72397461847954
"PDHB",2.07188549616372
"PDHX",2.96646756477477
"PDIA3",-1.42752281073058
"PDIA4",1.1316008162527
"PDIA6",-1.5571135822142
"PDLIM1",0.0760390479556257
"PDLIM4",1.41960164473263
"PDLIM5",-0.133431017083066
"PDLIM7",2.98113043353557
"PDS5A",0.415050606631561
"PDS5B",-1.79571184316453
"PDXDC1",1.11077931866246
"PDXDC2P",0.721872103132156
"PDXK",-1.49600559703028
"PDZD11",-0.0753339441108942
"PEA15",-0.514125674718586
"PEBP1",-2.95140343406898
"PEF1",-1.13462672818001
"PES1",-0.391859149686176
"PFDN1",1.24472452058013
"PFDN2",0.493776057134184
"PFDN4",2.31474530770655
"PFDN5",0.885270944513413
"PFDN6",0.578233267002197
"PFKFB2",0.141947368916398
"PFN1",-4.32384661518714
"PFN2",-2.31691919502374
"PGAM1",-3.90680370620555
"PGAM2",-2.07701784524694
"PGAM4",-3.81188702129167
"PGAM5",-0.252753179593427
"PGAP3",-0.288582007767845
"PGBD5",0.553483296112223
"PGD",0.472032879283058
"PGK1",-2.82373691933665
"PGK2",-1.04675246980941
"PGLS",-4.61827231602914
"PGM1",-1.14011491372035
"PGM2",-0.455333128813802
"PGM3",-0.432070979523492
"PGP",-3.97993627492691
"PGRMC1",0.306481658016088
"PGRMC2",0.892146025856683
"PHB",0.883012320874995
"PHB2",0.871005926305719
"PHF6",0.45837440092795
"PHGDH",-0.357264909675124
"PHKB",0.100169794866597
"PHLDA1",-0.816162856161392
"PI4KA",0.574569302885307
"PICALM",1.16839814287052
"PIGS",0.128439917242225
"PIGT",3.45344818825443
"PIK3CB",-1.30795088754762
"PIK3R1",-1.35651445932415
"PIK3R4",-2.89507413691676
"PIN1",-0.0834801005730355
"PIN4",0.691891664089225
"PIP4K2C",0.855247229773089
"PIPSL",0.273635971090148
"PITPNB",-1.8896232147265
"PITRM1",0.15104620831563
"PKLR",-0.472055654977221
"PKM",-2.73712609852771
"PKP2",0.606771648999165
"PKP3",-0.130235022335062
"PLAA",0.929802066313995
"PLAU",0.565846934868181
"PLCB3",-2.18539824774097
"PLCG1",0.351869857158968
"PLEC",0.24096591696006
"PLEK2",-1.29901475227382
"PLEKHM3",0.115196379590031
"PLIN3",-0.527319370055248
"PLOD2",0.273504418342199
"PLOD3",1.52328268268963
"PLRG1",0.610214785245545
"PLS1",0.513852841712246
"PLS3",0.667933952580628
"PLSCR1",-1.10935969687668
"PLXNB2",0.529465103965357
"PM20D2",-0.600233107830046
"PML",-2.16286487107116
"PMPCA",1.35724123675407
"PMPCB",1.05186962383731
"PMVK",-3.10767492161377
"PNN",0.549941389945672
"PNP",-1.58516401215469
"PNPLA6",0.54942770503371
"PNPO",1.15166638614187
"PNPT1",-0.297707030222335
"POFUT1",0.228776075583702
"POFUT2",0.102439340490983
"POLR1B",0.171995139124709
"POLR1C",-0.530615627900257
"POLR2C",-2.16208602054038
"POLR2D",11.4062212974836
"POLR2E",0.388253876994354
"POLR2H",-2.70068218658514
"PON2",0.880003063456
"POP4",5.55062784272726
"POR",-0.370216079002743
"POTEE",0.156891175757648
"POTEF",0.265560671497308
"POTEI",0.161990280730446
"POTEJ",-0.84151315651353
"POTEKP",0.551245552870259
"PPA1",-0.311451614176969
"PPA2",0.934636286291579
"PPAT",-1.47374635979357
"PPFIA1",-0.733297738540771
"PPIA",-2.74967707048979
"PPIAL4A",-1.84520692944277
"PPIAL4D",-1.84520692944277
"PPIAL4G",-2.20543337423049
"PPIB",0.0921574903347495
"PPIC",0.56299795210009
"PPID",-0.259251986703371
"PPIF",0.675885667174774
"PPIG",0.0450123479323992
"PPIH",-0.830818394262817
"PPIL1",-0.504566610649682
"PPIL2",-0.0884844924784478
"PPIL3",0.0120350738702329
"PPL",0.209701135998175
"PPM1G",-0.750640427975282
"PPME1",0.532756091325079
"PPP1CA",-0.00974102737444961
"PPP1CB",-0.735030612095716
"PPP1CC",-2.22492488499463
"PPP1R11",-0.814929825275908
"PPP1R12A",1.12985100618216
"PPP1R14B",0.331492469745536
"PPP1R3D",3.49899916818468
"PPP1R7",-0.618921435555922
"PPP2CA",-0.587107139867061
"PPP2CB",-0.180276719384737
"PPP2R1A",0.81776044593271
"PPP2R1B",-0.480534315806407
"PPP2R2A",-0.0187242378737567
"PPP2R2B",0.235225957576604
"PPP2R2C",-0.697953769104287
"PPP2R2D",-0.350071048340894
"PPP2R5B",-0.128875216828689
